Firma Adı;Bölge;Sektör;Detay URL
ASLANSOY TEKSTİL SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1287.html
ASN PLASTİK İNŞ.SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/381.html
ASTEN TEKSTİL AMBALAJ VE KAĞIT SANAYİ A.Ş.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5787.html
ASTEN TEKSTİL AMBALAJ VE KAĞIT SANAYİ A.Ş.;2.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1452.html
ASYA GROUP KONSERVE VE GIDA SAN. VE TİC. LTD. ŞTİ.;1.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5164.html
ASYA POLİÜRETAN VE AMBALAJ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/224.html
ASYA SUNİ DERİCİLİK  SAN. VE TİC. LTD. ŞTİ.;4.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/828.html
ATASAN AMBALAJ OLUKLU MUKAVVA SAN. VE TİC. LTD. ŞTİ.;3.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3160.html
ATEKS ÖRME DOKUMA VE TEKS. MAK. SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5613.html
ATEKS ÖRME DOKUMA VE TEKS. MAK. SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5615.html
ATEŞSÖNMEZ KİMYA SANAYİ VE TİCARET A.Ş.;3.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2396.html
ATEŞSÖNMEZ KİMYA SANAYİ VE TİCARET A.Ş.;5.Bölge-Aktoprak;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4041.html
ATİLLA SAĞLAMER-HAKAN SAĞLAMER;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/736.html
ATLANTİS GÜÇ SİST.SAN.VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5536.html
ATLAS SUNİ DERİ SAN. VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2876.html
AVŞAR HALI TEKSTİL GIDA ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/466.html
AYAD HASAN MUSTAFA ALNAJAFI;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1972.html
AYBEY HİDROLİK PNOMATİK SAN. VE DIŞ TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5458.html
AYBEY HİDROLİK PNOMATİK SAN. VE DIŞ TİC. LTD. ŞTİ.;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5703.html
AYC PLASTİK SANAYİ VE TİCARET LTD.ŞTİ.;5.Bölge-Aktoprak;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2916.html
AYDINGÜLER GIDA SAN. VE TİC. A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2183.html
AYDINLAR GIDA SAN.VE TARIM ÜRÜNLERİ LTD.ŞTİ.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2006.html
AYGÜL PALA;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4107.html
AYHAN ERİK;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4727.html
AYINTAP PLASTİK NAKLİYAT PETROL İNŞAAT SAN. VE TİC. LTD.ŞTİ;1.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1090.html
AYKAN TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/481.html
AYKILIÇ GIDA SAN. İMALAT PAZ. LTD. ŞTİ.;5.Bölge-Göksüncük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3474.html
AYKÜ İPLİK SANAYİ VE TİCARET LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2968.html
AYLİN BURNUKARA;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5320.html
AYLİN ZİREK;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3816.html
AYSAN PLASTİK SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3325.html
AYSAN PLASTİK SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3358.html
AYSEL FATMA DERTLİ;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5749.html
AYSİ MEYVE SULARI GIDA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2603.html
AYŞE DÜNDAR;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3722.html
AYYILDIZ ELYAF SANAYİ VE TİC. LTD. ŞTİ.;3.Bölge;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3184.html
AYYUŞ ŞİMŞEK;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5327.html
AZEM TEKSTİL SAN. TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3973.html
AZİZ PAMUK TEKSTİL TİC.VE SAN.LTD.ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2082.html
BADE DOKUMA TEKSTİL HALI SAN.VE TİC.A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/541.html
BADE GLOBAL TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4113.html
BAĞDAT TEKSTİL HALI SAN VE TİC.LTD. ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1450.html
BAHAROĞLU TARIM ÜRÜNLERİ SAN. TİC. A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1594.html
BAKSAN YÜRÜYEN MERDİVEN SAN. TİC. A.Ş.;1.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1178.html
BALAT MENSUCAT SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3363.html
BALAT MENSUCAT SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/861.html
BALPA İNŞAAT TEKSTİL SANAYİ VE TİCARET A.Ş.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1464.html
BAREM AMBALAJ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/244.html
BAŞARAN HALI TEKSTİL SAN.VE TİC.LTD.ŞTİ.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/562.html
BAŞEL TEKSTİL TİC. VE SAN. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2658.html
BAŞKAN KAPI İÇ VE DIŞ TİC. SAN. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5298.html
BATALLI TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1272.html
BATTAL HOLDİNG A.Ş.;5.Bölge-Göksüncük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5411.html
BAY GLOBAL DEKOR İNŞAAT MOBİLYA İTHALAT İHRACAT VE SAN. TİC. LTD. ŞTİ.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4240.html
BAY M SAĞLIK ÜRÜNLERİ TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1830.html
BAYEL TEKSTİL SANAYİ VE TİC.A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3177.html
BAYMEL KİMYA YAPI A.Ş.;3.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2581.html
BAYMEL KİMYA YAPI A.Ş.;3.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2583.html
BAYPET PLASTİK GERİ DÖNÜŞÜM SAN. TİC. A.Ş.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5486.html
BAYPET PLASTİK GERİ DÖNÜŞÜM SAN. TİC. A.Ş.;3.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5199.html
BAYRAM BOYNO;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5681.html
BAYTEKS TEKNİK TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4256.html
BAZELLA YATAK KANEPE MOB. VE DAY. TÜK. MALLARI SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3819.html
BCS METAL SANAYİ  VE TİCARET A.Ş.;3.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3820.html
BEDİR UN SAN. A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3064.html
BEFANİ TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4119.html
BEGU PLASTİK SANAYİ VE TİCARET A.Ş.;3.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3117.html
BEĞENDİ HALI TEKSTİL SAN.VE TİC.LTD. ŞTİ;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4080.html
BEKEM ÖZTEKNİK TORNA MAK. TEKS. TAŞIMACILIK OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5657.html
BEKEM ÖZTEKNİK TORNA MAK. TEKS. TAŞIMACILIK OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5659.html
BELLA HALI SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3909.html
BENTEKS BOYA VE KİMYA SANAYİ VE TİCARET A.Ş.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1683.html
BERGA KİMYA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3899.html
BERK ÇELİK CİVATA SAN. A.Ş.;1.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1212.html
BERK ÇELİK CİVATA SAN. A.Ş.;1.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1268.html
BERKSAN AMBALAJ GERİ DÖNÜŞÜM TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3675.html
BERRTEKS TEKSTİL MAKİNA SAN. VE TİC.LTD.ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2590.html
BERRTEKS TEKSTİL MAKİNA SAN. VE TİC.LTD.ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/183.html
BERSU ENERJİ GAYRİMENKUL PAZARLAMA İTHALAT İHRACAT TİC. A.Ş.;5.Bölge-Dülük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5688.html
BESLEN MAKARNA GIDA SAN.VE.TİC.A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1294.html
BESTCOLOR BOYA KİMYA PLAS.SAN.TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/331.html
BEŞAN NİŞASTA GIDA SAN VE TİC. A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2446.html
BEŞAN NİŞASTA GIDA SAN VE TİC. A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2456.html
BEŞEM GIDA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/105.html
BEŞLER MAKARNA UN İRMİK GIDA SAN. TİC. A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2021.html
BEŞLER MAKARNA UN İRMİK GIDA SAN. TİC. A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2022.html
BEŞLER MAKARNA UN İRMİK GIDA SAN. TİC. A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4949.html
BEŞLER MAKARNA UN İRMİK GIDA SAN. TİC. A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3194.html
BEŞSAN MAKARNA GIDA SANAYİ VE TİCARET A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1366.html
BEŞSAN MAKARNA GIDA SANAYİ VE TİCARET A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1367.html
BEŞYEM TARIM HAYVANCILIK GIDA SANAYİ VE TİCARET A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2459.html
BEYHAN ÇELİK;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/919.html
BEYHAN ÇEVİK;1.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5548.html
BEZMA TEKNİK RULMAN ENDÜSTRİYEL MAKİNE SAN. LTD. ŞTİ.;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5326.html
BIG BRANDS DIŞ TİCARET LTD.ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4114.html
BİLGE OTOMASYON SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4331.html
BİLGE TUBA ÖZKEÇECİ;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5443.html
BİLGEL İNŞAAT GIDA TEKS.TIB.CİH.SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2900.html
BİLGETEK PLASTİK SAN. VE TİC. A.Ş.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/6032.html
BİLGİNLER TEKSTİL ÖRME SAN. VE TİC. LTD. ŞTİ.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1126.html
BİLİCİ İNŞAAT MÜT. TAŞ. TARIM GIDA HAYV. SAN. VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5095.html
BİLKEN TARIM GIDA SAN. VE TİC. LTD. ŞTİ;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5834.html
BİLPEN PVC PENCERE VE KAPI SİS.A.Ş.;3.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2683.html
BİM BİRLEŞİK MAĞAZALAR A.Ş.;5.Bölge-Göksüncük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/129.html
BİMAKS MAKİNE SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/376.html
BİRİM TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1698.html
BİRİZ AMBALAJ SAN. VE TİC. A.Ş.;5.Bölge-Dülük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/190.html
BİRSAN MAKARNACILIK GIDA SAN.VE TİC.A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1746.html
BİSKA TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2442.html
BİSKA TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2448.html
BİSKA TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3577.html
BİZİM AGRO GIDA SAN. VE TİC. A.Ş.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3741.html
BKS BOYA KAPLAMA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4446.html
BM TESMAK MAKİNA SAN. TİC. LTD. ŞTİ.;1.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/6040.html
BMK BİRLİK MAKİNA KALIP SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3723.html
BMS SAÇAK HALI TEKS. SAN. VE TİC. LTD.ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/280.html
BNANO BASKI ÖNCESİ TEKNOLOJİLER A.Ş.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2677.html
BOYAR KİMYA  SAN. VE TİC. A.Ş.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1458.html
BOYAŞ BOYA KİMYA SAN. VE TİC. A.Ş.;4.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/620.html
BOYKAR TEKSTİL BOYA SAN. VE TİC. LTD. ŞTİ.;1.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1277.html
BOZATLI TEKSTİL HALI SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4973.html
BOZATLI TEKSTİL HALI SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3965.html
BOZDOĞAN EV YAŞAM GEREÇLERİ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4222.html
BOZOVA SÜT VE SÜT ÜRÜNLERİ SAN. TİC. LTD. ŞTİ.;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5277.html
BOZSAN GERİ DÖNÜŞÜM PLASTİK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4616.html
BRİDGE OF MİDDLE EAST GIDA TARIM MADENCİLİK  PETROL İTH. İHR. SAN. TİC LTD;4.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5117.html
BTM MÜHENDİSLİK MÜT. İNŞ. TİC.LTD.ŞTİ.;2.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2214.html
BULUT TEKSTİL SAN VE TİC.LTD ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1485.html
BULUT TEKSTİL SAN VE TİC.LTD ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1791.html
BULUT TEKSTİL SAN VE TİC.LTD ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1919.html
BULUTLAR DERİ TEKSTİL SAN. TİC. LTD. ŞTİ.;5.Bölge-Dülük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/429.html
BURER AMBALAJ  TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4812.html
BURHAN ESER İNŞ. TEM.GIDA TEKS.PET. ÜRN.SAN. VE TİC. LTD.ŞTİ.;5.Bölge-Dülük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/223.html
BURHAN ŞAKI- MEK-MAK MAKİNA;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5280.html
BURTEKS TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4914.html
BURTEKS TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2162.html
BURTEKS TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4143.html
BUZDON SOĞUTMA ISITMA VE DAYANIKLI TÜKETİM MALARI SAN.TİC.LTD.ŞTİ.;2.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2004.html
BÜKÜCÜ TEKSTİL SAN.VE TİC.LTD.ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4273.html
BÜKÜCÜ TEKSTİL SAN.VE TİC.LTD.ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1874.html
BÜKÜCÜ TEKSTİL SAN.VE TİC.LTD.ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1876.html
BÜLENT İNAL- ERGÜN İNAL;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5572.html
BÜNYAMİN BALÇINKAYA;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5733.html
BÜNYAN HALI SAN.VE TİC.A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3809.html
BÜYÜKGÜLER GIDA TEKSTİL İNŞAAT TURİZM PET.SAN VE TİCARET LTD.ŞTİ.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2184.html
BZ İNŞAAT MALZEMELERİ SAN. VE TİC. A.Ş.;4.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/684.html
BZ İNŞAAT MALZEMELERİ SAN. VE TİC. A.Ş.;4.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/519.html
C.M.T. HALI İPLİK VE GIDA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/189.html
CAFER GÖV;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1769.html
CAMEL TEKSTİL SANAYİ VE TİCARET A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2029.html
CAN UN SAN.VE TİC. A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1264.html
CANAN TEKSTİL SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/511.html
CANAN TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1810.html
CANAN TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1939.html
CANAN TEKSTİL SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/554.html
CANAN TEKSTİL SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/555.html
CANAN TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4285.html
CANBİS GIDA SAN. TİC. LTD. ŞTİ.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2053.html
CANKAR METAL SAN. VE TİC. LTD. ŞTİ.;4.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4967.html
CANOĞLU YEM GIDA NAK.SAN.TİC.LTD.ŞTİ.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2270.html
CAZIM BİLGİN;3.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4076.html
CEMRE COLOR MASTERBATCH PLASTİK KİMYA SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4641.html
CENTRO TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4338.html
CEVDET AKINAL;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5316.html
CEYLAN OTOMOTİV SAN.TİC.A.Ş.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3986.html
CİHANSER HALI SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2939.html
