firma_adi;adres;telefon;website;domain
AKIN ÇİFTÇİ;DUAÇINAR MAH. GÜLVEREN SK. NO.52 YILDIRIM BURSA;+90 (224) 364-4608;;
AKIN LACE TEKSTİL LTD. ŞTİ.;YİĞİTLER MAH. C7. SOK. OTOSANTİT SANAYİ SİTESİ NO:9 YILDIRIM BURSA;+90 (224) 000-0000;;
AKINBAY TEKS. İNŞ. TAAH. TURZ. GIDA SAN. VE TİC A.Ş;FETHİYE OSB. MAH. GRİ CD. NO: 5 YUMURTALIK BURSA;+90 (224) 261-0719;;
AKINCILAR OUTDOOR TEKSTİL SAVUNMA GÜVENLİK GIDA SAN.VE TİC.LTD.ŞTİ.;ÇAMLICA MAH.ANADOLU BLV. TİMK SOK.NO:20/10 İÇ KAPI NO :10 YENİMAHALLE ANKARA;+90 (312) 387-2840;;
AKKAŞOĞLU TEKSTİL SAN. VE TİCARET LTD. ŞTİ.;GÜRSU ORGANİZE SANAYİ BÖLGESİ TURGUT OZAL CAD. NO:20/1 GÜRSU BURSA;+90 (224) 371-4036;;
AKKOYUNLU TEKSTİL İNŞAAT PVC ALUMİNYUM CAM İTH. İHR. SAN. TİC. LTD. ŞTİ.;YUNUSELİ MAH. 1. BİLGE KAĞAN CAD. NO:24/B OSMANGAZİ BURSA;+90 (224) 364-2550;http://www.akkoyunlutex.com;akkoyunlutex.com
AKMENEKŞE TEKSTİL İNŞ. TEKNOLOJİ SAN. VE TİC. LTD. ŞTİ.;ALTINOVA MH. İSTANBUL CD. BUTTİM İŞ MERKEZİ NO: 424/5/2022 OSMANGAZİ BURSA;+90 (224) 000-0000;;
AKNUR YATAK MOBİLYA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;YEŞİLOVA MAH.4.ÇAMLICA SOK.NO:11/A OSMANGAZİ BURSA;+90 (224) 251-4121;;
AKPER MEFRUŞAT MARKETÇİLİK EV GEREÇLERİ TEKSTİL EŞYA TURİZM TAŞIMACILIK SANAYİ VE TİCARET LTD.ŞTİ.;YUNUSEMRE MAH. 9.ARI SOK NO.2/4-1 YILDIRIM BURSA;+90 (224) 360-1333;;
AKRİDA TEKSTİL SANAYİ İÇ VE DIŞ TİCARET LTD. ŞTİ.;YUNUSEMRE MAH. OBALAR SK. NO:5/3 DUACINAR YILDIRIM BURSA;+90 (224) 360-5554;http://www.akridatekstil.com;akridatekstil.com
AKSAKAL TEKSTIL SAN.TIC.AŞ.;KESTEL ORG.SAN.BÖL.ULUDAĞ CAD. NO:17 KESTEL BURSA;+90 (224) 372-4546;http://aksakal.com;aksakal.com
AKSOYOĞLU İHRACAT İTHALAT A.Ş.;YENİCE YOLU FATİH SULTAN MEHMET BULVARI NO:57 İNEGÖL BURSA;+90 (224) 714-1718;;
AK-TAŞ TEKSTIL SAN.VE DIŞ TIC.LTD.ŞTI.;DEMIRTAŞ ORG.SAN.BÖL.MENEKŞE S NO:7 OSMANGAZİ BURSA;+90 (224) 261-2314;;
AKTAŞLAR MÜTEAHHİTLİK İNŞAAT PROJE DANIŞMANLIK MEDİKAL TUR.İÇ VE DIŞ TİC. LTD.ŞTİ.;MÜRSEL ULUÇ MH. 931. CD. NO:6/9 ÇANKAYA ANKARA;+90 (312) 000-0000;http://www.caspela.com;caspela.com
AKTEKS GLOBAL TEKSTİL VE MADENCİLİK ANONİM ŞİRKETİ;KIZILIRMAK MAH. DUMLUPINAR BULV.NO:3/A/81 ÇANKAYA ANKARA;+90 (312) 000-0000;;
AKTEKS TEKSTIL SAN.VE TIC.A.Ş.;ORGANİZE SANAYİ BÖLGESİ ALİ OSMAN SÖNMEZ BULVARI NO.11 YUMURTALIK BURSA;+90 (224) 243-1397;;
AKTÜL TEKSTİL SAN.VE TİC. A.Ş.;AHMETVEFİKPAŞA OSB MAH. DEĞİRMEN CAD. NO:4 KESTEL KESTEL BURSA;+90 (224) 372-1288;http://www.aktul.com;aktul.com
AKW TEKSTİL DIŞ TİC. SAN. TİC. LTD: ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. SARDUNYA-2 SOK. NO:13 OSMANGAZİ BURSA;+90 (224) 261-2288;;
AKYAZI TEKSTİL KONFEKSİYON SAN. VE TİC. LTD.ŞTİ.;KAZIMKARABEKİR MAH. KUYUMCU SOK. NO:12/A YILDIRIM BURSA;+90 (224) 363-4935;;
AKYILDIZLAR BRODE TEKS.GIDA IN TURZ.ITH.IHR.SAN.TIC.LTD.ŞTI.;ALTINOVA MAH.IPEK SOK.N:2 Tayin edilmedi BURSA;+9 (224) 271-1456;;
AKYOL INTERNATIONAL GROUP DIŞ TİCARET LTD.ŞTİ;HALİTPAŞA MAH.104.SOK.E BLOK NO:11/E İÇ KAPI NO:4 MUDANYA BURSA;+90 (224) 342-1302;;
AKZ OTOMOTİV TEKSTİL AMBALAJ GIDA İNŞAAT MALZEMELERİ TAAHHÜT SAN. VE TİC. LTD. ŞTİ.;ANADOLU MAH. TÜTÜNCÜOĞLU SOK. NO:14-C/Z2 YILDIRIM BURSA;+90 (224) 000-0000;;
AL BARAKAH TEKSTİL İNŞAAT İTH. İHR. VE SAN. VE TİC. LTD. ŞTİ;VATAN MH. 2. VİLLA SK. NO: 15/1 YILDIRIM BURSA;+90 (224) 241-9004;;
AL BASHAYER TEKSTİL GIDA İNŞ.İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;YUNUSEMRE MAH.KIRKPINAR CAD.NO:61 YILDIRIM BURSA;+90 (224) 000-0000;;
AL BATOOL TEKSTIL SAN. VE TİC. LTD. ŞTİ.;ALTINOVA MAH. ISTANBUL CAD. BUTTIM ISMERKEZI NO:424/5/2067 OSMANGAZİ BURSA;+90 (224) 000-0000;;
AL GHARAFA İNŞAAT TİCARET LİMİTED ŞİRKETİ;KÜÇÜKBALIKLI MAH.KADİFELİ CAD.NO:12 A OSMANGAZİ BURSA;+90 (224) 000-0000;;
AL HATİM TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;YUNUSEMRE MAH. 2.YOZGAT SOKAK NO.6/1 YILDIRIM BURSA;+90 (224) 242-0579;;
AL RAED EMLAK DAN.TEKS.İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;ÇIRPAN MAH. 1. DURAK SK.NO:7/C OSMANGAZİ BURSA;+90 (224) 000-0000;;
AL SHARK İNŞ. GAYRIMENKUL OTOMOTİV ARAÇ KİRALAMA GIDA TEKS.HAY.İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;YUNUSEMRE MAH. 2. KASAPOĞLU SK. NO:8/1 YILDIRIM BURSA;+90 (224) 000-0000;;
ALAA AZİZİ;KAZIM KARABEKİR MAH. ŞEHİT DURSUN ACAR CAD. NO:1/A YILDIRIM BURSA;+90 (224) 000-0000;;
ALACABEZ TEKSTİL PAZARLAMA MİM.TAS.SAN.TİC.LTD.ŞTİ;KIRCAALİ MAH.9.KAYA SOK.7 A OSMANGAZİ BURSA;+90 (224) 252-0102;;
ALADAĞ TEKSTIL KONFEKSIYON SAN VE TIC LTD.ŞTI.;BUTTIM IŞ MERK.A-1 N:23 Tayin edilmedi BURSA;+90 (224) 211-0022;;
ALAPAK AMBALAJ REKLAM AJANS TEKS.SAN.VE TİC.LTD.ŞTİ.;BARIŞ MAH. KÖRFEZ(140) SK. NO:22/A YUMURTALIK BURSA;+90 (850) 346-6778;;
ALBA DÖŞEME PERDE EV TEKSTİLİ TİCARET LTD.ŞTİ.;NOSAB İHLAMUR CADDESI NO:26 D.1 YUMURTALIK BURSA;+90 (224) 411-0850;http://www.albatextile.com;albatextile.com
ALBASAN OTOMOTİV PLASTİK İNŞAAT KOZMETİK KİMYA TEKSTİL TİCARET LTD.ŞTİ.;K.BALIKLI MH. 1. HEYBE SK. C BLOK ABT. NO: 8 C OSMANGAZİ BURSA;+90 (224) 211-1031;;
ALCAZAR PERDE TEKSTİL TURİZM GIDA İNŞAAT SAN. VE TİC. LTD. ŞTİ.;NACİ ÇAKIR MAH. DİKMEN CAD. MERCAN APT. NO:267/A DİKMEN/ORAN ÇANKAYA ANKARA;+90 (312) 481-4810;http://www.alcazarperde.com.tr;alcazarperde.com.tr
ALÇIN DOKUMA TEKSTİL SAN. VE TİC. LTD. ŞTİ.;KALE MAH. ANKARA CAD. NO:86/1 KESTEL BURSA;+90 (224) 211-8005;http://www.alcintekstil.com;alcintekstil.com
ALD TEKSTİL SANAYİ VE TİCARET A.Ş.;DEMİRTAŞ DUMLUPINAR OSB MAH.PAPATYA SK.NO:29 OSMANGAZİ BURSA;+90 (224) 261-2390;;
ALDEMARTE TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ANADOLU MAH. 1. GÖÇMEN SK. NO:13 DUACINAR YILDIRIM BURSA;+90 (224) 000-0000;;
ALDEMIR TEKS.SAN.VE TIC.LTD. ŞTI.;NOSAB ATATÜRK BULVARI NO.6 YUMURTALIK BURSA;+90 (224) 411-2040;http://www.aldemirtekstil.com;aldemirtekstil.com
ALDEN KUMAŞÇILIK SANAYİ VE TİCARET LTD.ŞTİ.;YUNUSEMRE MAH. YAZILITAŞ SOKAK NO.2/B YILDIRIM BURSA;+90 (224) 362-1116;http://www.aldentekstil.com;aldentekstil.com
ALDERATEKS TEKSTİL SANAYİ VE TİCARET LTD. ŞTİ.;DEMİRTAŞ CUMHURİYET MAH. KURTULUŞ CAD. A NO:79 PK:16245 OSMANGAZİ BURSA;+90 (224) 372-0060;http://www.linatekstil.com;linatekstil.com
ALEGRA TEKSTİL İNŞAAT TUR. VE FİNANS DAN. HİZ. SAN. VE TIC. LTD. ŞTI.;BUTTİM İŞ MERKEZİ A BLOK KAT.2 NO.337 OSMANGAZİ BURSA;+90 (224) 211-5747;;
ALELAY TEKSTİL SAN. VE TİC.LTD.ŞTİ.;KONAK MAH. BARIŞ SOK. NO:3/12 YUMURTALIK BURSA;+90 (224) 000-0000;;
ALELE INTERNATIONAL PAZARLAMA LTD. ŞTİ.;RÜSTEMPAŞA MAH.CUMHURİYET CAD.NO:28/6 MERKEZ YALOVA;+90 (226) 000-0000;;
ALERAN TEKSTİL İNŞAAT GIDA SAN.VE TIC.LTD.ŞTİ.;BARAKFAKİ SANAYİ BÖL. 17. CAD. NO:4 KESTEL BURSA;+90 (224) 384-1517;http://www.alerantekstil.com;alerantekstil.com
ALEV NAS-TASARIEVİ;CUMHURİYET MAH.FIRAT SOK.PERA PLAZA 2-4 NO:2 YUMURTALIK BURSA;+90 (224) 452-3211;http://www.tasarievi.com;tasarievi.com
ALEYNA BAHADIR;ALTINOVA MAH. FUAR CAD. BUTTİM İŞMERKEZİ BUTTİM ÇARŞI NO:61 KOVUKÇINAR OSMANGAZİ BURSA;+90 (224) 000-0000;;
ALF TASARIM PAZARLAMA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;DİKKALDIRIM MAH. 1.LALE SOKAK NO.4/C OSMANGAZİ BURSA;+90 (224) 211-6223;http://www.acassiahome.com;acassiahome.com
ALFA KARTELA - ORHAN AKGÖREN;DEMİRTAŞ ORGANİZE SANAYİ BÖLGESİ NİLÜFER SOKAK ÇEKİRGE SANAYİ SİTESİ NO.9 OSMANGAZİ BURSA;+90 (224) 261-0648;http://www.alfakartela.com;alfakartela.com
ALFA TT TEKSTİL TİC. SAN. LTD. ŞTİ.;KAZIM KARABEKİR MAH. ŞEHİT DURSUN ACAR CAD. NO:2/A YILDIRIM BURSA;+90 (224) 503-9084;;
ALFATEKS TEKSTİL ÜRÜNLERİ MADENCİLİK SANAYİ VE TİCARET A.Ş.;H.ZIYA TÜRKKAN SOK.FAMAS PLAZA NO.32/A ŞİŞLİ İSTANBUL;+90 (224) 372-3600;;
ALFATIP KİMYA KOZMETİK TIBBİ MALZEME SANAYİ TİCARET LİMİTED ŞİRKETİ;DERİ OSB MAH.KAZLIÇEŞME CAD.NO:32/A TUZLA İSTANBUL;+90 (216) 629-2121;http://http://venimed.com.tr;http
ALFER TEKSTİL SAN. VE TİC. LTD. ŞTİ.;AHMETVEFİKPAŞA MAH. ÇAKIR SOK. C BLOK NO:2C/1 KESTEL BURSA;+90 (224) 000-0000;;
ALFYHAA TEKSTİL NAKLİYAT GIDA İNŞ.TUR.İTH.İHR.SAN.LTD.ŞTİ.;DUAÇINARI MAH. 1.AKGÜN SOK. NO:12 /1 YILDIRIM BURSA;+90 (224) 220-4370;;
ALHADİ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;ALTINOVA MAH.1.KADER SK. NO:27 OSMANGAZİ BURSA;+90 (244) 000-0000;;
AL-HAYAT MOBİLYA ORMAN ÜRÜNLERİ İNŞAAT DEKORASYON KOLTUK TEKS.İTH.İHR.SANAYİ VE TİCARETLTD.ŞTİ.;SÜLEYMANİYE MAH. ORGANİZE SANAYİ BÖLGESİ ANA CAD. NO.6 İNEGÖL BURSA;+90 (224) 715-1404;;
ALHAYAT TEKSTİL İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;TELSİZ MAHALLESİ AKASYA SOKAK NO:9/B ZEYTİNBURNU İSTANBUL;+90 (212) 000-0000;;
ALI CAN IPEK;REYHAN MAH. CUMHURİYET CAD. DORUK İŞ HANI SİTESİ YILDIRIM BURSA;+90 (224) 362-0825;;
ALI HAYDAR DALGIÇ;Y.YALOVA YOLU.BUTTIM IŞ MERK. B-2 BLOK NO: 428 OSMANGAZİ BURSA;+90 (224) 211-0812;;
ALI KAHRAMAN;ANADOLU MH.KUM SOK.NO.11 YILDIRIM BURSA;+90 (224) 362-0637;;
ALICI LOJİSTİK GIDA TARIM VE HAYVANCILIK SAN. TİC.LTD. ŞTİ.;ARAPZADE MAH. ARKALTI 4 NOLU SOK. YALÇIN SİTESİ B BLOK NO:3/24 ORHANGAZİ BURSA;+90 (224) 000-0000;;
ALİ BAĞCI - ESKA METAL;F.S.MEHMET MAH. YALÇIN SOK. NO. 62 YUMURTALIK BURSA;+90 (224) 241-5193;;
ALİ BAYHAN TEKSTİL İNŞAAT TURİZM TAŞIMACILIK GIDA TARIM SANAYİ VE TİCARET LTD.ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. İSTANBUL CAD. SÖNMEZ ASF İPLİK SİT. NO:568 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-3036;http://www.alibayhantekstil.com;alibayhantekstil.com
ALİ BİLGİN;REYHAN MAH. TAYAKADIN CAD. NO.41D OSMANGAZİ BURSA;+90 (224) 224-1688;;
ALİ BULUT - İPEK SIVA TİC.;BAĞLARALTI MH. 223.SK.NO:22 YILDIRIM BURSA;+90 (224) 369-3301;http://www.ipeksiva.com.tr;ipeksiva.com.tr
ALİ ENDER ATILGAN - ENDER ORMAN ÜRÜNLERİ;DEMİRCİ MH. KÜÇÜK SAN. SİTESİ 78. BLOK NO:37 YUMURTALIK BURSA;+90 (224) 441-6582;;
ALİ ERTAN KARTAL / ROYAL HOME TEKSTİL;IŞINLAR MAH. RAGIP TÜZÜN CAD. NO: 15/A-B YENİMAHALLE ANKARA;+90 (312) 344-3276;http://www.royalhometekstil.com;royalhometekstil.com
ALİ GÖLEN;YUNUSELİ MAH. 3. İDEAL SOK. NO:16/A OSMANGAZİ BURSA;+90 (224) 000-0000;;
ALİ GÜZELAY - AGZE TEKSTİL;DEMİRTAŞ DUMLUPINAR OSB MAH. ALİ OSMAN SÖNMEZ CAD. NO:16 OSMANGAZİ BURSA;+90 (224) 247-9533;;
ALİ KESER-CYRAKS HOME;ÜÇEVLER MAH.ERSAN SOK.NO:8 A-B BLOK YUMURTALIK BURSA;+90 (224) 000-0000;;
ALİ ÖMÜRLÜ - AYLİN TEKSTİL;VATAN MAH.AKİDE SK.ZEMİN KAT NO:2 YILDIRIM BURSA;+90 (224) 241-5786;;
ALİ ÖZKAN - ÖZKAN KARDEŞLER KUMAŞ TİCARETİ;ANADOLU MAH. ATICILAR CAD. NO.76/2 YILDIRIM BURSA;+90 (224) 364-7072;;
ALİ RIZA YAZICI-ARFİS TEKSTİL;KAZIM KARABEKİR MAH 4.ÇİÇEK SOK NO:3 YILDIRIM BURSA;+90 (224) 000-0000;;
ALİ TÜRKARSLAN;ŞENLİK MAH.ÜRGÜP SOK.ANADOLU APT.NO:13 İÇ KAPI NO:5 KEÇİÖREN ANKARA;+90 (312) 000-0000;;
ALİ UYANIK - DERVİŞOĞLU TEKSTİL;KÜÇÜK BALIKLI MAH. GÜMÜŞ SOKAK NO.3 OSMANGAZİ BURSA;+90 (224) 271-8367;;
ALİ YAVUZ;FEVZİ ÇAKMAK SK.NO:7/A KIZILAY ÇANKAYA ANKARA;+90 (312) 229-9149;;
ALİDEN TEKS.İNŞ.BİLİŞİM OTO.İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;BARAKFAKİH MH. 22.CD. NO:7 ÜÇBİLGİNLER KESTEL BURSA;+90 (224) 224-1688;;
ALİNA TESİS MALZEMELERİ İHRACAT İTHALAT ÜRETİM VE TİCARET ANONİM ŞİRKETİ;KADER SOK.NO:43/4 GAZİOSMANPAŞA(GOP) ÇANKAYA ANKARA;+90 (312) 427-0001;;
ALİO TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;23 NİSAN MAH. 251. SOKAK D APT. NO:5 D / B YUMURTALIK BURSA;+90 (224) 271-3494;http://www.aliotextile.com;aliotextile.com
AL-İPEK POLİMER PLASTİK ELYAF TARIM HAYVANCILIK GIDA SANAYİ VE TİCARET LTD.ŞTİ.;K.BALIKLI MAH.KARASU SOK.NO.26 OSMANGAZİ BURSA;+90 (224) 215-2445;;
ALİS DOKUMA SANAYİ TİC.LTD.ŞTİ;DEMİRTAŞ DUMLUPINAR OSB.MAH.MUSTAFA KARAER CAD. NO:28 OSMANGAZİ BURSA;+90 (224) 503-1681;;
ALİZ DESEN TEKSTİL SAN. VE TİC. LTD.ŞTİ.;ALTINOVA MH. YENİ YALOVA YOLU CD. NO:424-5/1271 OSMANGAZİ BURSA;+90 (224) 211-6819;;
ALJAMALTEX TEKSTİL SAN. VE TİC. LTD. ŞTİ.;ALTINOVA MAH. FUAR CAD. BUTTİM İŞ MERKEZİ BUTTİM ÇARŞI NO:61/1274 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ALMAHA TEKSTİL İNŞ. TİC. VE SAN. LTD.ŞTİ.;EMİRSULTAN MH.ZEYNİLER CD.NO:10 A1 YILDIRIM BURSA;+90 (224) 000-0000;;
ALMAXTEX TEKSTİL SANAYİ VE TİCARET A.Ş.;KARAPINAR MH. ANKARAYOLU CD. NO:900 YILDIRIM BURSA;+90 (224) 280-8600;http://www.almaxtex.com;almaxtex.com
ALMEH TEKSTIL ITH.IHR. SAN.VE TIC.LTD.ŞTI.;ALAŞAR MH.Y.YALOVA YOLU CD.NO:487 ANATOLİUM İŞM.K:1/224-225 OSMANGAZİ BURSA;+90 (224) 261-3086;;
ALMOAKET TEKSTİL MAKİNA GIDA İNŞAAT GAYRİMENKUL SAN. VE TİC. LTD. ŞTİ.;YUNUSEMRE MAH. 2. KASAPOĞLU SOK. NO:11/1 YILDIRIM BURSA;+90 (224) 132-7213;;
ALNİSA TEKSTİL SAN VE TİC A.Ş.;KÜÇÜKBALIKLI MAH. ÇAĞLAYAN SOK. NO:31/1 OSMANGAZİ BURSA;+90 (224) 666-0040;http://www.alnisatekstil.com.tr;alnisatekstil.com.tr
ALP POLİMER KİMYA TEKSTİL MAKİNA İNŞ.TURZ.SAN.TİC.LTD.ŞTİ.;ALTINOVA MAH.SULU SK.NO:7 OSMANGAZİ BURSA;+90 (224) 211-0228;http://www.alp-kimya.com;alp-kimya.com
ALPASLAN GRUP TEKSTİL İNŞAAT TAŞIMACILIK SAN. VE TİC. LTD. ŞTİ.;BARAKFAKİH OSB MAH. VATAN CAD. NUR ALP NO:64 KESTEL BURSA;+90 (224) 000-0000;;
ALRAYAN PERDE TEKSTİL SAN. VE TİC.LTD.ŞTİ.;YUNUSEMRE MAH. YENİYADİGAR SOK. NO:8/1 YILDIRIM BURSA;+90 (224) 000-0000;;
ALSAİF TEKSTİL İNŞ.TAAH.İTH.İHR.LTD.ŞTİ.;İNTİZAM MAH.KURUÇEŞME SK.ERTAN APT. NO:13/A OSMANGAZİ BURSA;+90 (224) 243-0844;;
ALSANCAK TEKSTİL KONFEKSİYON GIDA TURİZM İNŞ. SAN. VE TİC. LTD. ŞTİ.;KÜÇÜKBALIKLI MAH. SARIYER CAD. NO:10-12/12 OSMANGAZİ BURSA;+90 (224) 215-4245;;
ALTEKS BRODE DOKUMA SAN VE TİC.LTD.ŞTİ;ÇATALTEPE MAH. BESO 85 SOK 85 SOK KESTEL BURSA;+90 (224) 000-0000;;
ALTES PLUS DİJİTAL TİC. LTD. ŞTİ.;DOĞANKÖY MAH. MEYDAN 320. SOK. NO:11/1 YUMURTALIK BURSA;+90 (224) 000-0000;;
ALTINBOYA İPLİK BOYAMA TEKSTİL SAN.VE TİC.LTD.ŞTİ.;SAMANLI MAH.KOCAELİ C.NO:29 YILDIRIM BURSA;+90 (224) 351-0001;http://www.altinboya.com;altinboya.com
ALTINDAŞ TEKSTİL MAKİNA SANAYİ VE TİCARET LTD. ŞTİ.;BARAKFAKİH MAH. VATAN CADNO:39/1-2 KESTEL BURSA;+90 (224) 376-1557;http://www.altindas.com;altindas.com
ALTINKAYNAK TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ALTINOVA MAH. YENİ YALOVA CAD. NO. 424-5 DA.3182 OSMANGAZİ BURSA;+90 (224) 211-3448;;
ALTINKUŞAK TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ALTINOVA MAH. YENİ YALOVA YOLU CAD. BUTTİM İŞMERKEZİ E BLOK KAT.4 NO.1317 OSMANGAZİ BURSA;+90 (224) 482-4423;http://www.efor.com.tr;efor.com.tr
ALTINLALE HALI İNŞAAT SAN. VE TİC. LTD. ŞTİ.;CEMALETTİN MAH. MENDERES BULVARI TUNA AP. NO.51 MERKEZ KÜTAHYA;+90 (274) 266-2424;;
ALTINSU TEKSTİL ENERJİ SANAYİ VE TICARET LTD ŞTİ.;BARAKFAKİ MAHALLESİ 5.CAD. NO.2 KESTEL BURSA;+90 (224) 384-1340;;
ALTINTIĞ TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;REYHAN MAH. CUMHURİYET CAD. DORUK ÇARŞISI NO. 149 OSMANGAZİ BURSA;+90 (224) 221-3368;;
ALTUN BRODE TEKSTİL İNŞAAT SAN. VE TİC. A.Ş.;BARAKFAKİHOSB MAH. 17.CAD. NO:22 KESTEL BURSA;+90 (224) 384-1580;http://https://altuntextile.com/;https
"ALUÇLAR MODEL ÇEYİZ, TEKSTİL, PLASTİK, AMBALAJ SANAYİ VE TİCARET LİMİTED ŞİRKETİ";Y.SAN.BÖL.AHMET VEFIK PAŞA MAH .GÜRSOY CAD.NO.15 YILDIRIM BURSA;+90 (224) 373-1865;http://www.alucteks.com;alucteks.com
ALVİŞAH DOKUMA TEKSTİL MOBİLYA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DEMİRTAŞ DUMLUPINAR OSB MAH.ÇİĞDEM 1 SK. NO:4 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ALYA DOKUMA TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;ANADOLU MAH. KAVAK SOKAK NO.10/1 BURSA YILDIRIM BURSA;+90 (224) 360-9160;http://www.alyatekstil.com.tr;alyatekstil.com.tr
ALYA SPOR YATIRIMLARI BASKI TEKSTİL KİMYA BOYA İNŞ.PAZ.İTH.İHR.SAN. VE TİC.A.Ş.;ŞEHİT OSMAN AVCI MAH. 58. SOK. DEMİRER ÖRNEK APT. B-4 BLOK NO:8/37 06820 ETİMESGUT ANKARA;+90 (312) 000-0000;http://www.alyaspor.com;alyaspor.com
ALYATEKS DIŞ TİCARET LTD.ŞTİ.;YUNUSEMRE MAH. KUTLUGÜN SK. 6 B1 YILDIRIM BURSA;+90 (224) 220-5450;;
AL-ZAHRA TEKSTİL SANAYİ VE TİCARET LTD. ŞTİ.;KALE MAH KOŞUYOLU CAD. NO:27 KESTEL BURSA;+90 (224) 372-0337;;
AMISOS ULUSLARARASI TEKSTIL ELEKTR.LTD.ŞTI.;INEGÖL ORG.SAN.BÖLG.1.CD. NO:BILA İNEGÖL BURSA;+90 (224) 714-9780;;
AMMOTECH GLOBAL DANIŞMANLIK TEKNOLOJİ SAVUNMA VE DIŞ TİC. LTD. ŞTİ.;KIZILIRMAK MAH. DUMLUPINAR BLV. NO:3C-1/160 ÇANKAYA ANKARA;+90 (312) 000-0000;;
ANADOLU ELYAF TELA TEKSTİL ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.;KÜÇÜKBALIKLI MAH. 10. DİLEK SK. NO: 4 / 1 OSMANGAZİ BURSA;+90 (224) 364-5150;http://www.anadoluelyaf.com.tr;anadoluelyaf.com.tr
ANADOLU VİP PETROL ENERJİ İNŞ. OTOM.TURZ.DANIŞM.SAN. VE TİC.LTD.ŞTİ.;SAĞLIK MAH. SAĞLIK 1 SOK. NO:14/16 ÇANKAYA ANKARA;+90 (312) 436-9610;;
ANAR KIMYA TEKS.GID.SAN.TIC. LTD.STI.;Y.YALOVA YOLU BUTTIM IŞ MRKZ. D BLOK K.4 N.1295 OSMANGAZİ BURSA;+90 (224) 211-5898;http://www.anarkimya.com;anarkimya.com
ANATOLİA GLOBAL DIŞ TİCARET SAN.TİC VE LTD.ŞTİ;ALTINOVA MAH.FUAR CAD.BUTTİM İŞ MERK.SİT. NO:61/2295 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ANBERİ DANIŞMANLIK VE TİC. A.Ş.;KÜKÜRTLÜ MAH. 2. ÇİFTLİK SOK. LADİN APT. NO:4A OSMANGAZİ BURSA;+90 (224) 000-0000;;
ANDRİALİ CONTRACT TEKSTİL SAN. VE TİC. LTD. ŞTİ.;DEMİRTAŞ DUMLUPINAROSB MAH. YILDIZ SK. NO:19 DEMİRTAŞ OSMANGAZİ BURSA;+90 (850) 888-8111;http://www.andrialicontract.com;andrialicontract.com
ANE BRODE MENSUCAT SANAYİ TİCARET LTD.ŞTİ.;YENİDOĞAN GÜRSU ORGANİZE SANAYİ BÖLGESİ ÖMER DURUK CADDE NO.26 GÜRSU BURSA;+90 (224) 371-3150;http://www.anebrode.com;anebrode.com
AN-GEL TEKSTİL İÇ VE DIŞ TİC. LTD. ŞTİ.;- Tayin edilmedi İSTANBUL;;;
ANGY TEKSTİL SANAYİ TİCARET LTD.ŞTİ.;KURTULUŞ MAH. DR.SADIK AHMET CAD. NO.8/A GÜRSU BURSA;+90 (224) 371-0060;;
ANILEKS TEKS.SAN.VE TIC.LTD. ŞTI.;BARAKFAKIH SAN.BÖL.ZAFER MAH. 81/C KESTEL BURSA;+90 (224) 384-1196;;
ANILSAN HAVLU SANAYİ VE TİCARET A.Ş.;BARAKFAKİ SANAYİ BÖLGESİ MAH. 16.CADDE NO.8 KESTEL BURSA;+90 (224) 384-1540;http://www.anilsan.com;anilsan.com
ANILTEKS TEKSTİL SAN. VE TİC. LTD. ŞTİ.;BARAKFAKİ OSB MAH. 16.CAD. NO:8 BARAKFAKİ KESTEL BURSA;+90 (224) 384-1540;http://www.anilsan.com;anilsan.com
ANITKAYA GIDA PAZARLAMA TİC. VE SAN. A.Ş.;MİNARELİÇAVUŞ OSB MAH. CEVİZ CAD. NO:15 YUMURTALIK BURSA;+90 (224) 216-1313;http://www.egretli.com.tr;egretli.com.tr
