firma_adi;adres;telefon;website;domain
A.T.M.MAKINA TIC. VE SAN. LTD. ŞTI.;HACILARKIRI MAH.4 SAN.SIT.129 SOK.NO:5 D:B/3 ÇAY İZMİR;+90 (232) 342-4343;;
"A.T.N. İNŞAAT TEMİZLİK ELEKTRİK KAPLAMA VE İZALASYON GIDA SANAYİ VE TİCARET LTD.,ŞTİ.";KÜÇÜK SANAYİ SİTESİ 70.BLOK NO.20/22 YUMURTALIK BURSA;+90 (224) 441-2828;http://www.atninsaat.com;atninsaat.com
A.T.P. TEKS.SAN.VE TIC.AŞ;MUDANYA CAD. BEYSEL APT. NO:131/11 Tayin edilmedi BURSA;+90 (224) 233-5366;http://www.atpplar.com;atpplar.com
A.T.S. OTO YEDEK PARÇA SAN. TİC.LTD.ŞTİ;KÜÇÜKBALIKLI MAH. MURAT HÜDAVENDİGAR BULVARI NO:90 OSMANGAZİ / BURSA OSMANGAZİ BURSA;+90 (224) 215-6519;http://www.atskilit.com;atskilit.com
A.V.Y TEKSTİL KONFEKSİYON MAKİNA SANAYİ TİCARET LTD.ŞTİ.;ANADOLU MAH. ÇELEBİ SOKAK NO.3 YILDIRIM BURSA;+90 (224) 363-2858;http://www.avytekstil.com;avytekstil.com
A.Z.M.OTOMOTİV SAN.TİC.LTD.ŞTİ.;FEVZİ ÇAKMAK MH.BÜSAN SAN.SİT. 10664. SK. NO:31/H ŞEMS KARATAY KONYA;+90 (332) 345-1855;http://www.azimtup.com;azimtup.com
A.Z.Z. İÇ VE DIŞ TİCARET LTD.ŞTİ.;BEŞEVLER MH. ACAR SK KAPI NO.17 D.1-2 YUMURTALIK BURSA;+90 (224) 453-5234;http://www.azz.com.tr;azz.com.tr
A2 TASARIM KUMAŞ KONFEKSİYON TEKSTİL SANAYİ TİCARET LTD.ŞTİ.;SELÇUKBEY MAH. 12 CAMİ SOKAK NO.6 YILDIRIM BURSA;+90 (224) 367-5784;;
A2D OTOMASYON GÜVENLİK SİSTEMLERİ İNŞAAT TAAHHÜT OTOMOTİV SAN. VE DIŞ TİC. LTD. ŞTİ.;ÜÇEVLER MAH. ÜÇGÜL (220).SOK. NO:5A/A YUMURTALIK BURSA;+90 (224) 000-0000;;
AA EXPRESS DIŞ TİC. LTD.ŞTİ.;GÖRÜKLÜ MAH. SELVİ 490 CAD. SELVİ PARK B BLOK NO:39 B/18 YUMURTALIK BURSA;+90 (224) 000-0000;;
AA GLOBAL GIDA TURIZM TEKS.DIŞ TIC.VE SAN.LTD.ŞTI.;SAADET DERE MAH.116.SOK.NO:34 ESENYURT İSTANBUL;+90 (212) 428-7337;;
AA GROUP DIŞ TİCARETVE DANIŞMANLIK LTD.ŞTİ.;ARİFİYE MAH.K.ŞEHİTLERİ CD.NO:10 30-31 ODUNPAZARI ESKIŞEHIR;+90 (222) 000-0000;;
AAD MARMARA DIŞ TİCARET LİMİTED ŞİRKETİ;ÜÇEVLER MH. KÜÇÜK SANAYİ SİT. 27. (220) SK. NO:25 /1 PK: 16000 YUMURTALIK BURSA;+90 (224) 000-0000;;
AAG GRUP MİMARLIK İNŞ.SAN VE TİC.LTD.ŞTİ;MERKEZ MAH. SIRACEVİZLER CAD. NUR APT NO:79 ŞİŞLİ İSTANBUL;+90 (212) 000-0000;;
AAP AUTO OTO YEDEK PARÇA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1-H/150 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
AAU ORGANİZASYONHİZM VE DIŞ TİC.LTD.ŞTİ;ATATÜRK MAH. ATAŞEHİR BULV. ATA 3-1 NO:20 ATAŞEHİR İSTANBUL;+90 (216) 456-2828;;
AB TEKNOLOJİ SAVUNMA SANAYİ TİC. LTD. ŞTİ.;İSTASYON MAH. MİLLET CAD. NO:25 KÜÇÜKÇEKMECE İSTANBUL;+90 (212) 000-0000;;
ABA OTOMOTİV KALIP MAKİNA SAN. VE TİC. LTD. ŞTİ.;FEVZİ ÇAKMAK MAH. SILA CAD. C BLOK NO:51/1H KARATAY KONYA;+90 (332) 501-0668;;
ABAHYA TEKS.SAN. VE TİC.LTD.ŞTİ.;KONAK MAH.BARIŞ SK. NO:3/12 YUMURTALIK BURSA;+90 (224) 000-0000;;
ABAKLI INŞ.TEKSTIL VE DIŞ TIC. SAN.VE TICARET A.Ş.;MİLLET MAH.11 EYLÜL BULVARI 1.VİCDAN SOK.NO:6 DUACINAR YILDIRIM BURSA;+90 (224) 351-5400;;
ABB MAKİNA OTO YEDEK PARÇA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1/F -300 ATAŞEHİR İSTANBUL;+90 (212) 653-5301;;
ABBAD TEKSTİL TURİZM İNŞAAT SAN. VE TİC. LTD. ŞTİ.;DUAÇINARI MAH. KARLIDAĞ CAD. 69/3 YILDIRIM BURSA;+90 (224) 211-1913;;
ABBASOĞLU ORMAN ÜRÜNLERİ ZİRAİ İLAÇ İNŞAAT GIDA SANAYİ VE TİCARET LTD.ŞTİ.;KARACABEY SANAYİ SİTESİ 19.KISIM NO.19 KARACABEY BURSA;+90 (224) 671-8207;;
ABBGROWERS TARIM TİCARET LİMİTED ŞİRKETİ;YUKARI DIKMEN MAH. 635 SK. NO: 3 DİKMEN/ORAN ÇANKAYA ANKARA;+90 (312) 000-0000;http://www.abbgrowers.com;abbgrowers.com
ABC FİLTRASYON OTOMOTİV SANAYİ VE TİC.LTD.ŞTİ.;FEVZİÇAKMAK MAH. 10758 SOK. H APT. NO:7B KARATAY KONYA;+90 (332) 237-1390;;
ABC İHRACAT VE GIDA LTD. ŞTİ.;"BAHÇELİEVLER MAH. HÜNKAR SOK. GÜLPINAR APT NO:3/1 MERKEZ, MERKEZ BALIKESIR";+90 (266) 000-0000;http://www.abcexport.com.tr;abcexport.com.tr
ABC MOTORLU ARAÇLAR SAN. VE TİC.A.Ş;MERKEZ MAH. CENDEREYOLU NO:18 KAĞITHANE İSTANBUL;+90 (212) 321-9191;;
ABC OFSET AMBALAJ SAN. VE TİC. A.Ş.;TEVFİKBEY MAH.TAHSİN TEKOĞLU CAD. N:5/2 KÜÇÜKÇEKMECE İSTANBUL;+90 (212) 541-1574;;
ABC OTOMOBİLCİLİK VE TUR. TİC. A.Ş.;FATİH SULTAN MEHMET BULVARI NO:414 YENİMAHALLE ANKARA;+90 (312) 278-3838;;
ABDİ ALPASLAN-SACEM YAŞ SEBZE MEYVE;SOĞANLI MAH.3.ORDULU SOK.NO:39/3 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ABDT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;LEVENT MAH.EBULULA MARDİN CAD.NO:21 BEŞİKTAŞ İSTANBUL;+90 (212) 268-4756;http://www.galleriatr.com;galleriatr.com
ABDUL BASIT HAIDARI;MEŞRUTİYET MAH. KARANFİL SOK. NO:2-E/2 ÇANKAYA ANKARA;+90 (312) 000-0000;;
ABDULAZİZ KIRK TIR OTO YEDEK PARÇA SAN.VE TİC.LTD.ŞTİ.;İKİTELLİ OSB MAH. DOLAPDERE 12.ADA SOK.DOLAPDERE SANAYİ B13 BLOK NO:45/45 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-2977;;
ABDULGANİ HAMED;AKÇALAR ORG.SAN.BÖLG. KARSAN OTOMOTİV FABRİKASI ARKASI YUMURTALIK BURSA;+90 (224) 484-2638;http://www.aghgroup.com;aghgroup.com
ABDULKADIR ERDEM;IKITELLI ORG.SAN.BÖLG. DOLAPDERE SAN.SIT.8 ADA NO.1 İKİTELLİ BAŞAKŞEHİR İSTANBUL;+90 (212) 671-2879;;
ABDULKADIR YILMAZ-UZAY İLETİŞİM;HASIRCILAR C.HASIRCILAR IŞM. NO:415 FATİH İSTANBUL;+90 (212) 528-3945;;
ABDULKADİR ÇAĞLAR;RAGIP TÜZÜN MAH.ANIL SOK.NO:27/3 YENİMAHALLE ANKARA;+90 (312) 287-1474;;
ABDULKADİR KIŞKAN - ŞEMSİ PLASTİK OTOMOTİV VE KALIP;ALTINOVA MAH. KIRAN SOKAK NO.20 OSMANGAZİ BURSA;+90 (224) 215-1272;;
ABDULKADİR ÖZCAN OTOMOTİV LASTİK SAN.TİC.A.Ş.;KAZIM KARABEKIR CAD. ÖZCAN CENTER NO:124 MERKEZ ANKARA;+90 (312) 309-3030;http://www.abdulkadirozcan.com.tr;abdulkadirozcan.com.tr
ABDULKADİR SOLMAZ - ENKA ATLAS;ÇANKAYA MH. SİNOP SK. NO:5B D1 ODUNPAZARI ESKIŞEHIR;+90 (222) 000-0000;;
ABDULLAH AKKUŞ FUSCHİA HOME;HÜDAVENDİGAR MAH. 9. DERE SOK. NO:8A OSMANGAZİ BURSA;+90 (224) 000-0000;;
ABDULLAH BAYKUL;SANAYI CARSISI 1.DOKUMCULER SK.NO:57 ODUNPAZARI ESKIŞEHIR;+90 (222) 217-7821;;
ABDULLAH BOĞOÇLU - BOĞAÇHAN TEKSTİL;DUAÇINARI MAH.BEŞİK ÇIKMAZI NO:4/A YILDIRIM BURSA;+90 (224) 211-2591;;
ABDULLAH DELİCE;SOĞANLI MAH. 1 HÜRMET SOKAK NO.8 KAT 1 DA.2 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ABDULLAH DEMİRCAN;ADA MH. ÖRENCİK CD. NO: 10 TAVŞANLI KÜTAHYA;+90 (274) 561-3839;http://www.demircantarim.com;demircantarim.com
ABDULLAH DOKUMACI;AKSARAY MAH. TİRYAKİ HASAN PAŞA SOK. NO:30/A FATİH İSTANBUL;+90 (212) 589-7625;;
ABDULLAH EKİCİ - LOEM YEDEK PARÇA;KOSOVA MAH.TEZCANLAR SOK.NO:18/4 SELÇUKLU KONYA;+90 (332) 225-4550;http://www.loem.com.tr;loem.com.tr
ABDULLAH KAHRAMAN - KAHRAMAN FİDANCILIK;SERME MAH. HAN SK. NO.2/2 YILDIRIM BURSA;+90 (224) 384-5318;;
ABDULLAH KATILMIŞ - TARZ GİYİM;ULUCAMİ MAH.EKİZLER SK.NO:26 TAVŞANLI KÜTAHYA;+90 (274) 614-4370;;
ABDULLAH KUŞARSLAN;BALAT MAH. CABİ ALİ SOK NO:1/C FATİH İSTANBUL;+90 (212) 621-5585;;
ABDULLAH ÖKSÜZ DIŞ TİCARET;HOROZLUHAN MAH. KAHRAMAN SOK. NO:8 SELÇUKLU KONYA;+90 (332) 000-0000;;
ABDULLAH PAŞALI;BEYAZIT MAH.1SUNGUR SK. NO : 4 İÇ KAPI NO : 2 YILDIRIM BURSA;+90 (224) 712-3322;;
ABDULLAH SARAY;Org.San.Blg.Dolapdere Kop. 17.Ada No.27 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-6922;;
ABDULLAH USLU/ SMARTFUL EV TEKSTİL;İHSANİYE MAH. SÜMBÜL 110 SOK. NO:27 YUMURTALIK BURSA;+90 (224) 000-0000;;
ABDULNASIR HAVARİ;FEVZİ ÇAKMAK MAH. 10569 SOK. NO:42/1 KARATAY KONYA;+90 (332) 000-0000;;
ABDULSAMET BÜYÜKERTAŞ;FEVZİ ÇAKMAK MAH.10656 SK. NO:16 ŞEMS KARATAY KONYA;+90 (332) 000-0000;http://www.ducasauto.com;ducasauto.com
ABDULSAMET DENİZ;MİLLET MAH. 6.BÜLBÜL SK. NO:35/14 DUACINAR YILDIRIM BURSA;+90 (224) 000-0000;;
ABDULVAHIT KAYALAR;Cumhurıyet Mah.Saıt Pakın Cad. No:81/A REYHANLI HATAY;+90 (326) 285-5868;;
ABDURRAHİM KALINCA ÖZTÜRK KİLİT VE OTO SANAYİ;SÜTÇÜLER MAH. ANKARA CAD.NO:194/H KÖYLER KEMALPAŞA İZMİR;+90 (232) 478-1885;;
ABDURRAHMAN SEVER;FEVZİÇAKMAK MAH. KILINÇBEY SOK. NO:13 KARATAY KONYA;+90 (332) 000-0000;;
ABDÜLKADİR BASIK;ORHANBEY MAH. ATATÜRK CAD. NO:39/627 OSMANGAZİ BURSA;+90 (224) 225-0113;http://www.projenyapi.com;projenyapi.com
ABEKA DIŞ TIC.LTD.ŞTI.;YENİ YALOVA YOLU BUTTİM İŞM. D BL. K:1 NO:223 OSMANGAZİ BURSA;+90 (224) 364-6822;;
ABEM GLOBAL İTHALAT İHRACAT A.Ş.;İKİTELLİ OSB MAH. ÇORAPÇILAR H BLOK SK. H BLOK NO: 20 BAŞAKŞEHİR İSTANBUL;+90 (212) 486-3636;http://www.abemglobal.com;abemglobal.com
A-BEY TEKSTIL PLAST.ITH.IHR. SAN.TIC.LTD.ŞTI;K.BALIKLI ÇELEBI SK.NO:4 MERKEZ BURSA;+90 (224) 376-1016;;
AB-KAN TEKSTIL SAN.VE TIC.LTD. ŞTI.;YUNUSELI MAH.AKYILDIZ SK.N.8 OSMANGAZİ BURSA;+90 (224) 248-4890;http://www.ab-kan.com;ab-kan.com
ABL OTOMOTİV SAN. VE TİC. A..Ş.;F.ÇAKMAK MH. ASLIM CD. 1.ATİKER SAN. NO:38/O ŞEMS KARATAY KONYA;+90 (332) 503-0001;;
ABM MOTORLU ARAÇLAR SANAYİ VE TİCARET ANONİM ŞİRKETİ;ZİYA GÖKALP MAH.HÜRRİYET BULV. NO:23C BAŞAKŞEHİR İSTANBUL;+90 (212) 670-3033;http://www.abmmotorluaraclar.com;abmmotorluaraclar.com
ABM TEDARİK HİZMETLERİ OTOMOTİV İNŞAAT İTHALAT İHRACAT SAN VE TİC.LTD.ŞTİ;KIBRIS ŞEHİTLERİ CAD.NO:20/502 ALSANCAK KONAK İZMİR;+90 (232) 000-0000;;
ABM TEKNİK KAUÇUK METAL MAKİNA TEKS.İNŞ.TARIM VE HAYV.OTOMOTİV TAŞ.SAN.VE TİC.LTD.ŞTİ.;ANADOLU MAH.1.MERCAN SOK.NO:28/A Z1 YILDIRIM BURSA;+90 (224) 222-0157;;
ABMS DANIŞMANLIK SAN VE TİC LTD.ŞTİ;MASLAK MAH.TAŞYONCASI SOK.MASLAK 1453 C6 BLOK NO:11/Z1 SARIYER İSTANBUL;+90 (212) 268-4756;;
ABN MAKİNA ENDÜSTRİ İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;ACIBADEM MAH. ÇEÇEN SOK. A2 BLOK NO:21-A2/3 ÜSKÜDAR İSTANBUL;+90 (216) 000-0000;;
ABONNA MOBİLYA ORMAN ÜRÜNLERİ İNŞAAT İTHALAT İHRACAT SAN. VE TİC.LTD.ŞTİ.;SÜLEYMANİYE OSB MAH. 4. CAD. NO:12 İNEGÖL BURSA;+90 (224) 711-2011;;
ABRA VİNÇ MAKİNA KONSTRÜKSİYON SANAYİ DIŞ TİCARET ANONİM ŞİRKETİ;ÇAPAK MAH.2594 SOK.NO:7 TORBALI TORBALI İZMİR;+90 (232) 853-2858;http://www.abravinc.com.tr;abravinc.com.tr
ABRAMET OTOMOTİV MAKİNA METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;HALİLBEYLİ OSB MAH. SANAYİ CAD. NO:10 KEMALPAŞA İZMİR;+90 (232) 504-4460;http://www.abramet.com.tr;abramet.com.tr
ABRANE PLASTİK TAR.HAYVANCILIK GIDA TUR.TEKS.İNŞ.ELEKTRİK İTH.İHR.SAN.VE TİC.A.Ş.;İSTİKLAL MH.KAZIM KARABEKİR CAD.NO:98 GÜRSU BURSA;+90 (224) 376-1213;http://www.abrane.com.tr;abrane.com.tr
ABS PLAST VACUM OTOMOTİV SAN.TİC.LTD.ŞTİ.;ÖMERLİ MAH.EFEKAN CD.SİTESİ BLOK NO:12/5 ARNAVUTKÖY İSTANBUL;+90 (212) 515-4929;;
ABS PLUS TEKSTİL LTD. ŞTİ.;YUNUSEMRE MAH. MUHSİN YAZICIOĞLU BULVARI NO:208 YILDIRIM BURSA;+90 (224) 000-0000;;
ABSA TEKSTİL OTOMOTİV KANTİN TARIM HAFRİYAT İNŞ. TAAH. SAN. TİC.LTD.ŞTİ;ANADOLU MAH. 2.ZORLU SK. NO:3 YILDIRIM BURSA;+90 (224) 371-6991;;
ABSEL OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;MAHMUTBEY MAH. TAŞOCAĞI YOLU CAD. BALANCE GÜNEŞLİ BLOK NO: NO:19/6 İÇ KAPI NO:52 MAHMUTBEY BAĞCILAR İSTANBUL;+90 (212) 924-4050;http://www.abselparts.com;abselparts.com
ABSHER İÇ VE DIŞ TİCARET LTD.ŞTİ;ŞEHREMİNİ MAH.VELET ÇELEBİ SOK.ŞEKEROĞLU APT NO:9 FATİH İSTANBUL;+90 (212) 000-0000;http://www.absher.sa;absher.sa
ABUZER GÖNDER;GÜRSU ORGANİZE SANAYİ BÖLGESİ DR.SADIK AHMET CAD. NO.5 GÜRSU BURSA;+90 (850) 926-0616;;
ABV KALIP VE PLAS. İML. SAÇ İŞL. MET. MAK. İML. TUR. İNŞ. İTH. İHR. SAN. VE TİC. LİMİTED ŞİRKETİ;YENİDOĞANOSB MAH. GAZİOSMANPAŞA CADDESİ NO:4/2 YENİDOĞANOSB GÜRSU BURSA;+90 (224) 342-5145;http://www.abvkalip.com.tr;abvkalip.com.tr
AC ARGE ENDÜSTRİYEL ÜRETİM SAN. VE TİC. A. Ş.;MUTLUKENT MAH. 1921.CAD. NO:19 ÇAYYOLU ÇANKAYA ANKARA;+90 (312) 410-4040;;
ACA MAĞAZACILIK DAY.TÜK.TEKS.SAN.VE TİC.LTD.ŞTİ.;75.YIL MH.TEKSAN SAN.SİT.İDARİ KISIM NO:15 MERKEZ ESKIŞEHIR;+90 (222) 236-1618;;
ACADEMİ AUTO OTOMOTİV VE DIŞ TİC.LTD.ŞTİ;ORTAKÖY MAH.AMCABEY SOK.ORTANCA APT.NO:16-18 BEŞİKTAŞ İSTANBUL;+90 (212) 000-0000;;
ACAR DOKUMA TEKSTİL SAN.VE TİC.LTD.ŞTİ;KÜÇÜKBALIKLI MAH.6.KIRLANGIÇ SOK.NO:16 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ACAR İHRACAT İTHALAT TEKSTİL TİCARET VE SANAYİ A.Ş.;DOSAB ÇİĞDEM SK. NO:23 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-1860;http://www.acartextile.com.tr;acartextile.com.tr
ACAR İTFAİYE ÜST YAPI EKİPMANLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ;KEMALPAŞA OSB MAH. 508. SK. NO:32 KEMALPAŞA KEMALPAŞA İZMİR;+90 (232) 000-0000;http://https://acaritfaiye.com.tr/;https
ACAR KAPORTA SANAYİ TİCARET LİMİTED ŞİRKETİ;ÇALI SANAYİ BÖLGESİ ÖMER BİLTEKİN CD.NO:16 YUMURTALIK BURSA;+90 (224) 482-4250;http://www.acarkaporta.com;acarkaporta.com
ACAR MAKINE VE OTOMOTIV SAN. TIC.LTD.ŞTI.;IÇERENKÖY YOLU KEYAP ÇARŞISI B-2 BLOK NO.31 ÜMRANİYE İSTANBUL;+90 (216) 466-1042;http://www.acarmakina.com.tr;acarmakina.com.tr
ACAR MZA MOTORLU ARAÇLAR SAN. TİC. LTD. ŞTİ.;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1/E ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
ACAR OTOMOTIV SAN.VE TIC.LTD. ŞTI.;Metal Iş San Sıtesı 5. Blok No:16 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-4623;http://www.acarotomotiv.com;acarotomotiv.com
ACARER TEKSTIL SAN.TIC.LTD. ŞTI.;D.O.S.A.B. M.KARAER CAD. YILDIZ SOK. NO:19 B OSMANGAZİ BURSA;+90 (224) 261-2151;http://www.acaer.com;acaer.com
ACARİŞ METAL ENDÜSTRİSİ MAKİNA İMALATI MÜH.VE DANIŞ.HİZM.OTOM.YAN SAN.İML.İTH.İHR.PAZ.TİC.VE SAN.LTD;NİLÜFE ORGANİZE SANAYİ BÖLGESİ DEMİRCİLER SİTESİ B BLOK NO.32 YUMURTALIK BURSA;+90 (224) 241-3036;http://www.acarismetal.com;acarismetal.com
ACARLAR OTOMOTİV TİCARET VE A.Ş.;"ACARLAR MAHALLESİ, POLONEZ BAĞLANTI YOLU KAMER ÇIKMAZI NO:2 KAVACIK BEYKOZ İSTANBUL";+90 (216) 538-7600;http://www.acarlaroto.com;acarlaroto.com
ACARLAR OTOMOTİV TURİZM NAKLİYAT İNŞAAT TAAHHÜT TİCARET LTD.ŞTİ.;KARABAŞ MAH.ANKARA ASFALTI BELEDİYE KANTARI YANI NO.79/A İZMİT KOCAELI;+9 (262) 321-7313;;
ACARLAR VAGON SANAYİ VE TİCARET A.Ş.;HÜRRİYET MAH. METEOROLOJİ SK. NO: 2 İÇ KAPI NO: 1 FOÇA AFYON;+90 (272) 111-1111;;
ACARSOY TEKS.TIC.VE SAN.AŞ;DEMIRTAŞ ORGANIZE SAN.BÖL. MUSTAFA KARAER CAD. NO:14 OSMANGAZİ BURSA;+90 (224) 261-0290;http://www.acarsoy.com.tr;acarsoy.com.tr
ACARSOY ENERJİ ELEKTRİK ÜRETİM SAN. VE TİCARET A.Ş.;MUSTAFA KARAER CAD.NO:14 DOSAB OSMANGAZİ BURSA;+90 (224) 261-0290;;
ACARSOY İNŞAAT TEKSTİL TURİZM NAKLİYE EMLAK GIDA İHTİ. VE DAY.TÜKETİM MALL.SAN.İÇ VE DIŞ TİC.LTD.ŞT;ATATÜRK CAD. ACARHAN NO.101 ALTINOLUK ALTINOLUK EDREMİT BALIKESIR;+90 (266) 396-4024;http://www.bngardinen.net;bngardinen.net
ACCEMOT OTOMOTİV TİC. VE SAN. LTD.ŞTİ.;ALTINŞEHİR MAH. MUAMMER AKSOY CAD. ONARKENT SİTESİ NO:65B İÇ KAPI NO:5 YUMURTALIK BURSA;+90 (224) 000-0000;;
ACCESSORYPART OTO AKSESUARLARI SAN. VE TİC.LTD.ŞTİ.;ELMASBAHÇELER MAH. MURADİYE CAD. NO:23 B/1 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ACCOURIDE WHELLS BİLECİK JANT SANAYİ ANAONİM ŞİRKETİ;Baglarbası Kısıklı Cad. Oymacı sokak No.2 SOK.NO.2 ÜSKÜDAR İSTANBUL;+90 (216) 474-5715;;
ACD DOKUMACILIK VE DİJİTAL BASKI SAN. TİC. LTD. ŞTİ.;YUNUS EMRE MAH.2. YEL SK. NO:4 YILDIRIM BURSA;+90 (224) 361-1209;http://www.acdtekstil.com;acdtekstil.com
ACEMOĞLU TRANS PETROL ÜRN. SAN. VE TİC. LTD. ŞTİ;BAHÇELİEVLER MH. 114 SK. 2. CAN APT. NO 5/1 HALİLİYE ŞANLIURFA;+90 (414) 000-0000;;
ACER ENERJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HADIMKÖY MAH. KIRSAL SK. NO:16 HADIMKÖY(BOYALIK) ARNAVUTKÖY İSTANBUL;+90 (212) 000-0000;;
ACG OTOMOTİV YEDEK PARÇA İTH. İHR. SAN. TİC. LTD. ŞTİ.;BÜYÜKKAYACIKOSB MAH.LALEHAN CAD. NO:1 SELÇUKLU KONYA;+90 (332) 502-2799;http://www.gvntrailer.com;gvntrailer.com
ACH DIŞ TİCARET SANAYİ VE TİCARET A.Ş.;BURSA İHTİSAS DERİ ORGANİZE SANAYİ BÖLGESİ BADIRGA MAH. 4.SOKAK NO.3/1 YUMURTALIK BURSA;+90 (224) 487-0066;http://www.achdisticaret.com.tr;achdisticaret.com.tr
ACH İNORGANİK KİMYASALLAR SANAYİ TİCARET LTD.ŞTİ.;BADIRGA MAH. 5.SOK. NO:1 BADIRGA MAH. 4.SOK. NO:3 YUMURTALIK BURSA;+90 (224) 482-3806;http://www.ach.com.tr;ach.com.tr
ACIBADEM MOBİL SAĞLIK HİZMETLERİ A.Ş.;AYDINEVLER MAH. EFENDİOĞLU SK. NO:7 KÜÇÜKYALI MALTEPE İSTANBUL;+90 (216) 571-9326;;
ACK AMBULANS VE SERVİS HİZMETLERİ A.Ş.;KONUTKENT MAH.3028 CAD.A BLOK APT.NO:16 A/116 ÇANKAYA/BURSA ÇANKAYA ANKARA;+90 (312) 504-2024;;
ACME HOME KONFEKSİYON TEKSTİL MAKİNA SAN. VE TİC. LTD. ŞTİ.;VEYSEL KARANİ MAH. 2. KÖSK CAD. NO:46/A OSMANGAZİ BURSA;+90 (224) 000-0000;http://acmetekstil.com;acmetekstil.com
ACN İPLİK KUMAŞ TEKSTİL SANAYİ TİCARET ANONİM ŞİRKETİ;SÜLEYMANİYEOSB MAH. 3 CAD. NO:10/1 İNEGÖL BURSA;+90 (224) 261-6130;;
ACN-TR DIŞ TİCARET A.Ş.;SÜLEYMANİYEOSB MAH. 3 CAD. NO:10/1 İNEGÖL BURSA;+90 (224) 261-6130;http://http://acn.gen.tr;http
ACR GLOBAL LOJİSTİK VE DIŞ TİC. LTD. ŞTİ.;RASİMPAŞA MAH. RIHTIM CAD. DERYA İŞ MERKEZİ NO:28/80 KADIKÖY İSTANBUL;+90 (216) 000-0000;;
ACR TARIM MAKİNALARI VE YEDEK PARÇA SANAYİ TİCARET LTD.ŞTİ.;ÇALI SANAYİ BÖLGESİ ÖMER BİLTEKİN CADDE NO.16 YUMURTALIK BURSA;+90 (224) 482-4250;;
ACS COMPOSITE ENDÜSTRİYEL ÜRÜNLER SAN. TİC. LTD. ŞTİ.;SUBAŞI MAH. 202 SK. NO:7 TORBALI İZMİR;+90 (232) 853-3057;http://www.acskompozit.com;acskompozit.com
ACS İLAÇ SAN. VE TİC. LTD. ŞTİ.;KKEMERÇEŞME MH. 10. MENEKŞE SK. NO:16/1 OSMANGAZİ BURSA;+90 (224) 220-8575;;
ACT GRUP PVC ALÜMİNYUM CAM MOBİLYA DEMİR SAN.VE TİC.LTD.ŞTİ;ŞİRİNEVLER MAH.ANKARA YOLU CAD.711/1 YILDIRIM BURSA;+90 (224) 000-0000;;
ACT MAKİNE OTOMOTİV YEDEK PARÇA SAN. VE TİC. A.Ş.;ADAKALE MAH. 2501. SOK. OLÇA APT. NO:15/1 ŞEHZADELER MANISA;+90 (236) 000-0000;;
ACT QS MAKİNA SANAYİ VE TİCARET A.Ş.;ÇALI MAH.141(410) SK. NO:65/A YUMURTALIK BURSA;+90 (224) 241-2631;;
ACTECH OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;ALAADDİNBEY MH. 613. SK. 10 NOLU BAĞIMSIZ APT. NO: 9 /A YUMURTALIK BURSA;+90 (224) 443-5362;http://www.aktechotomotiv.com;aktechotomotiv.com
ACTİO MOBİLİTE TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;AYDINLI-KOSB MAH. TUZLA KİMYA SANAYİCİLERİ OSB. MELEK ARAS BULVARI NO:5 AYDINLI TUZLA İSTANBUL;+90 (216) 000-0000;http://https://actiomobilite.com.tr/;https
ACTİVE GROUP GIDA LTD. ŞTİ.;KUVA-İ MİLLİYE MAH. 20016 SOK. NO:21/4 KARESİ BALIKESIR;+90 (266) 000-0000;;
ACTİVE PLUS OTOMOTİV LTD. ŞTİ.;ÇINAR MAH. RIFKI TONGSİR CAD. NİDAPARK KÜÇÜKYALI B2 BLOK NO:113B/34 MALTEPE İSTANBUL;+90 (216) 576-2243;;
ACTR MEDİKAL MÜHENDİSLİK DIŞ TİC. LTD. ŞTİ.;GÜNEŞTEPE MAHALLESİ 1.YALIÇİFTLİK SOKAK NO:22B PK:16165 OSMANGAZİ BURSA;;http://www.ac-tr.com;ac-tr.com
