firma_adi;adres;telefon;website;domain
ACADEMİ AUTO OTOMOTİV VE DIŞ TİC.LTD.ŞTİ;ORTAKÖY MAH.AMCABEY SOK.ORTANCA APT.NO:16-18 BEŞİKTAŞ İSTANBUL;+90 (212) 000-0000;;
ACAR İTFAİYE ÜST YAPI EKİPMANLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ;KEMALPAŞA OSB MAH. 508. SK. NO:32 KEMALPAŞA KEMALPAŞA İZMİR;+90 (232) 000-0000;http://https://acaritfaiye.com.tr/;https
ACAR KAPORTA SANAYİ TİCARET LİMİTED ŞİRKETİ;ÇALI SANAYİ BÖLGESİ ÖMER BİLTEKİN CD.NO:16 YUMURTALIK BURSA;+90 (224) 482-4250;http://www.acarkaporta.com;acarkaporta.com
ACAR MAKINE VE OTOMOTIV SAN. TIC.LTD.ŞTI.;IÇERENKÖY YOLU KEYAP ÇARŞISI B-2 BLOK NO.31 ÜMRANİYE İSTANBUL;+90 (216) 466-1042;http://www.acarmakina.com.tr;acarmakina.com.tr
ACAR MZA MOTORLU ARAÇLAR SAN. TİC. LTD. ŞTİ.;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1/E ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
ACAR OTOMOTIV SAN.VE TIC.LTD. ŞTI.;Metal Iş San Sıtesı 5. Blok No:16 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-4623;http://www.acarotomotiv.com;acarotomotiv.com
ACARİŞ METAL ENDÜSTRİSİ MAKİNA İMALATI MÜH.VE DANIŞ.HİZM.OTOM.YAN SAN.İML.İTH.İHR.PAZ.TİC.VE SAN.LTD;NİLÜFE ORGANİZE SANAYİ BÖLGESİ DEMİRCİLER SİTESİ B BLOK NO.32 YUMURTALIK BURSA;+90 (224) 241-3036;http://www.acarismetal.com;acarismetal.com
ACARLAR OTOMOTİV TİCARET VE A.Ş.;"ACARLAR MAHALLESİ, POLONEZ BAĞLANTI YOLU KAMER ÇIKMAZI NO:2 KAVACIK BEYKOZ İSTANBUL";+90 (216) 538-7600;http://www.acarlaroto.com;acarlaroto.com
ACARLAR OTOMOTİV TURİZM NAKLİYAT İNŞAAT TAAHHÜT TİCARET LTD.ŞTİ.;KARABAŞ MAH.ANKARA ASFALTI BELEDİYE KANTARI YANI NO.79/A İZMİT KOCAELI;+9 (262) 321-7313;;
ACARLAR VAGON SANAYİ VE TİCARET A.Ş.;HÜRRİYET MAH. METEOROLOJİ SK. NO: 2 İÇ KAPI NO: 1 FOÇA AFYON;+90 (272) 111-1111;;
ACARSOY ENERJİ ELEKTRİK ÜRETİM SAN. VE TİCARET A.Ş.;MUSTAFA KARAER CAD.NO:14 DOSAB OSMANGAZİ BURSA;+90 (224) 261-0290;;
ACCEMOT OTOMOTİV TİC. VE SAN. LTD.ŞTİ.;ALTINŞEHİR MAH. MUAMMER AKSOY CAD. ONARKENT SİTESİ NO:65B İÇ KAPI NO:5 YUMURTALIK BURSA;+90 (224) 000-0000;;
ACCESSORYPART OTO AKSESUARLARI SAN. VE TİC.LTD.ŞTİ.;ELMASBAHÇELER MAH. MURADİYE CAD. NO:23 B/1 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ACCOURIDE WHELLS BİLECİK JANT SANAYİ ANAONİM ŞİRKETİ;Baglarbası Kısıklı Cad. Oymacı sokak No.2 SOK.NO.2 ÜSKÜDAR İSTANBUL;+90 (216) 474-5715;;
ACEMOĞLU TRANS PETROL ÜRN. SAN. VE TİC. LTD. ŞTİ;BAHÇELİEVLER MH. 114 SK. 2. CAN APT. NO 5/1 HALİLİYE ŞANLIURFA;+90 (414) 000-0000;;
ACER ENERJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HADIMKÖY MAH. KIRSAL SK. NO:16 HADIMKÖY(BOYALIK) ARNAVUTKÖY İSTANBUL;+90 (212) 000-0000;;
ACG OTOMOTİV YEDEK PARÇA İTH. İHR. SAN. TİC. LTD. ŞTİ.;BÜYÜKKAYACIKOSB MAH.LALEHAN CAD. NO:1 SELÇUKLU KONYA;+90 (332) 502-2799;http://www.gvntrailer.com;gvntrailer.com
ACH DIŞ TİCARET SANAYİ VE TİCARET A.Ş.;BURSA İHTİSAS DERİ ORGANİZE SANAYİ BÖLGESİ BADIRGA MAH. 4.SOKAK NO.3/1 YUMURTALIK BURSA;+90 (224) 487-0066;http://www.achdisticaret.com.tr;achdisticaret.com.tr
ACH İNORGANİK KİMYASALLAR SANAYİ TİCARET LTD.ŞTİ.;BADIRGA MAH. 5.SOK. NO:1 BADIRGA MAH. 4.SOK. NO:3 YUMURTALIK BURSA;+90 (224) 482-3806;http://www.ach.com.tr;ach.com.tr
ACIBADEM MOBİL SAĞLIK HİZMETLERİ A.Ş.;AYDINEVLER MAH. EFENDİOĞLU SK. NO:7 KÜÇÜKYALI MALTEPE İSTANBUL;+90 (216) 571-9326;;
ACK AMBULANS VE SERVİS HİZMETLERİ A.Ş.;KONUTKENT MAH.3028 CAD.A BLOK APT.NO:16 A/116 ÇANKAYA/BURSA ÇANKAYA ANKARA;+90 (312) 504-2024;;
ACR GLOBAL LOJİSTİK VE DIŞ TİC. LTD. ŞTİ.;RASİMPAŞA MAH. RIHTIM CAD. DERYA İŞ MERKEZİ NO:28/80 KADIKÖY İSTANBUL;+90 (216) 000-0000;;
ACR TARIM MAKİNALARI VE YEDEK PARÇA SANAYİ TİCARET LTD.ŞTİ.;ÇALI SANAYİ BÖLGESİ ÖMER BİLTEKİN CADDE NO.16 YUMURTALIK BURSA;+90 (224) 482-4250;;
ACS COMPOSITE ENDÜSTRİYEL ÜRÜNLER SAN. TİC. LTD. ŞTİ.;SUBAŞI MAH. 202 SK. NO:7 TORBALI İZMİR;+90 (232) 853-3057;http://www.acskompozit.com;acskompozit.com
ACT GRUP PVC ALÜMİNYUM CAM MOBİLYA DEMİR SAN.VE TİC.LTD.ŞTİ;ŞİRİNEVLER MAH.ANKARA YOLU CAD.711/1 YILDIRIM BURSA;+90 (224) 000-0000;;
ACT MAKİNE OTOMOTİV YEDEK PARÇA SAN. VE TİC. A.Ş.;ADAKALE MAH. 2501. SOK. OLÇA APT. NO:15/1 ŞEHZADELER MANISA;+90 (236) 000-0000;;
ACT QS MAKİNA SANAYİ VE TİCARET A.Ş.;ÇALI MAH.141(410) SK. NO:65/A YUMURTALIK BURSA;+90 (224) 241-2631;;
ACTECH OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;ALAADDİNBEY MH. 613. SK. 10 NOLU BAĞIMSIZ APT. NO: 9 /A YUMURTALIK BURSA;+90 (224) 443-5362;http://www.aktechotomotiv.com;aktechotomotiv.com
ACTİO MOBİLİTE TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;AYDINLI-KOSB MAH. TUZLA KİMYA SANAYİCİLERİ OSB. MELEK ARAS BULVARI NO:5 AYDINLI TUZLA İSTANBUL;+90 (216) 000-0000;http://https://actiomobilite.com.tr/;https
ACTİVE PLUS OTOMOTİV LTD. ŞTİ.;ÇINAR MAH. RIFKI TONGSİR CAD. NİDAPARK KÜÇÜKYALI B2 BLOK NO:113B/34 MALTEPE İSTANBUL;+90 (216) 576-2243;;
ACV SÜSPANSİYON SİSTEMLERİ A.Ş.;BÜYÜKKAYACIK OSB MAH. VALİ VİHSAN DEDE CAD. NO:9 SELÇUKLU KONYA;+90 (332) 310-1030;http:// www.acvsuspension.com;
AÇSA OTO.BILG.TEKS.SAN.VE SAN.VE LTD.ŞTI.;Ikıtellı Osb Dolapdere San.Sıt 1.Ada No:38 KÜÇÜKÇEKMECE İSTANBUL;+90 (212) 549-8631;;
AD DEMIREL CELIK KONSTRUKSIYON VE MAKINA SAN A.S;ISMETPASA STADI KARSISI PK.37 DERİNCE KOCAELI;+90 (262) 223-1314;;
ADA FİKSTÜR MAKİNE KALIP APARAT SAN. VE TİC. LTD. ŞTİ.;DEMİRCİ MAH. DELİGÖNÜL SK. FABRİKA 1-3A/1 YUMURTALIK BURSA;;;
ADA LASTIK KAUÇUK VE MAK.SAN. VE TIC.LTD.ŞTI.;Badırga Deri Organize Sanayi Bölgesi 8.Sokak No.21 YUMURTALIK BURSA;+90 (224) 261-2540;;
ADA MAKİNA KİRALAMA NAKLİYAT VE DIŞ TİC.LTD.ŞTİ.;Yalı Mah Kiraz Çıkmazı Sok No 2/19 KARTAL İSTANBUL;+90 (216) 517-1610;http://www.adamakina.com;adamakina.com
ADA MOTOR SANAYİ VE TİCARET LTD.ŞTİ.;DAĞDİBİ MAH. 317. SOKAK NO:22 ERMANHAN IŞHANI ABLOK K:2 D:27 ADAPAZARI SAKARYA;+90 (264) 277-7449;http://www.adamotor.com;adamotor.com
ADA MY GROUP İNŞAAT TİCARET VE SAN. LTD.ŞTİ.;1. ORGANİZE SAN. BÖLG. 12. CAD. NO:3A / 20 ARİFİYE SAKARYA;+90 (264) 000-0000;;
ADA YOL MOTORLU TAŞITLAR TAŞIMACILIK GIDA TURİZM TİC.İHR.VE İTH.LTD.ŞTİ;EGE MAH.413.SOK.GÜNEŞLİ KENT SİT.A BLOK NO:1A KUŞADASI AYDIN;+90 (256) 612-8187;;
ADALON OTOMOTİV SAN. VE DIŞ TİC. LTD. ŞTİ.;KOCATEPE MAH. 20. SK KARDEŞLER APT. NO:16/2 BAYRAMPAŞA İSTANBUL;+90 (212) 000-0000;;
ADAM MAK.MÜH.METALURJI SAN.VE TIC.LTD.ŞTI.;NOSAB ERGUVAN CAD.NO.4/D YUMURTALIK BURSA;+90 (224) 411-0203;http://www.adammakina.com.tr;adammakina.com.tr
ADAMAK OTOMOTİV SAVUNMA SANAYİ TİCARET LİMİTED ŞİRKETİ;SAKARYA I. OSB MAH. 12. CAD. 11. BLOK NO: 2/11D ARİFİYE SAKARYA;+90 (264) 000-0000;http://www.adamakotomotiv.com;adamakotomotiv.com
ADANA VİF TURİZM SEYAT TAŞ.PET.ÜRÜN.NAKL.OTOM.SAN.LTD.ŞTİ;ALTINTEPSİ MAH ÖZTEKİN CAD.NO.20 BAYRAMPAŞA İSTANBUL;+90 (212) 565-0724;;
ADAS OTOMOTİV DIŞ TİCARET LİMİTED ŞİRKETİ;MASLAK MAH.TAŞYONCASI SK.T4 BLOK NO:1 U B208 SARIYER İSTANBUL;+90 (212) 924-8878;http://www.adasotomotiv.com;adasotomotiv.com
ADASAN NAKLİYAT YEDEK PARÇA KİRALAMA TİC. LTD. ŞTİ.;HAMİDİYE MH. KÜRKÇÜ SK. ÇELİK APT. NO:15/B ÇEKMEKÖY İSTANBUL;+90 (216) 000-0000;http://https://www.adasanaccessorles.com;https
ADAŞ OTO YEDEK PARÇA TAŞIMACILIK İNŞAAT VE TİCARET LİMİTED ŞİRKETİ;MİMARSİNAN MAH. ÇOS 69. SK. ULUKAVAK ÇORUM ÇORUM;+90 (364) 000-0000;;
ADAY GRUP İNŞAAT TAAHHÜT TURİZM HAYVANICLIK VE TARIM DANIŞMANLIĞI TİC. LTD. ŞTİ.;CEVİZLİDERE MAH. 1235.CAD. 1243.SK. NO:2/8 BALGAT ÇANKAYA ANKARA;+90 (312) 472-2151;http://www.adaygrup.com.tr;adaygrup.com.tr
ADBA AMBALAJ VE KİMYEVİ MADDE SAN TİC.LTD ŞTİ;10 NOLU ORG.SAN BÖL CAD NO:8 MUSTAFAKEMALPAŞA BURSA;+90 (224) 000-0000;;
ADBA OTOMOTİV SAN. VE TİC.LTD.ŞTİ.;YAYLACIK MAH. 42.SOKAK NO:7/3 KÖYLER YUMURTALIK BURSA;+90 (224) 000-0000;http://www.adbapart.com;adbapart.com
ADDENT OTOMOTİV ANONİM ŞİRKETİ;GAZİPAŞA MAH. ATATÜRK BULVARI NO:26 MERKEZ BILECIK;+90 (228) 314-0461;http://www.addentauto.com;addentauto.com
ADE AUTOPARTS OTOMOTİV SAN.TİC.LTD.ŞTİ.;FEVZİÇAKMAK MAH.AHMET PETEKÇİ CAD.A BLOK NO:17S KARATAY KONYA;+90 (332) 000-0000;;
ADE LASTİK SAN VE TİC.A.Ş;KUŞTEPE MAH. LEYLA SOK MURAT İŞ MERK B BLOK NO:3 K:10 D:33 ŞİŞLİ İSTANBUL;+90 (212) 000-0000;;
ADEK KARAVAN SANAYİ VE TİCARET ANONİM ŞİRKETİ;ATA SB MAH. GELİNCİK CAD. BOŞ FABRİKA NO:13 GEMLİK GEMLİK BURSA;+90 (224) 000-0000;;
ADEK OTOMOTİV İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;İNÖNÜ MAH. 677/19 SOK. NO:123 İÇ KAPI NO:2080 ÇOBANLAR İZMİR;+90 (232) 000-0000;;
ADEKS METAL MAKİNA VE OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;GEDELEK MH.AÇMALAR (SAN.SİT.)SK. 17.BL.NO:17/4 ORHANGAZİ BURSA;+90 (224) 000-0000;;
ADEL AUTO OTOMOTİV SANAYİ VE TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MAH. DOLAPDERE 22. ADA SK. DOLAPDERE SANAYİ B22 BLOK NO:32/32 BAŞAKŞEHİR İSTANBUL;+90 (212) 533-2335;http://www.adelauto.com;adelauto.com
ADEL INTERNATIONAL DIŞ TİC. LTD. ŞTİ.;BAHÇEŞEHİR 1. KISIM MAH. VALİ RECEP YAZICIOĞLU CAD A1 NO:50/193 BAŞAKŞEHİR İSTANBUL;+90 (212) 557-3021;;
ADEL M A N ALSAQOBİ TUR.İNŞ.EMLAK OTO.İTH.İHR.SAN VE TİC.LTD.ŞTİ.;KIRCAALİ MAH.KİREMİTÇİ CAD.KARAKAŞGİL PLAZA NO:3/806 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ADEL TEKNİK MAK. OTOMOTİV TEKS. ELEKT. ELEKTR. HIRD. İTH. İHR. SAN. VE TİC. A.Ş.;MERSİNLİ MAH. 2827 SK. İSTANBUL NO: 64 KONAK İZMİR;+90 (232) 000-0000;;
ADELLAS OTOMOTİV LASTİK ARAÇ KİRALAMA İNŞ. GIDA İTH. İHR. PAZ. SAN. VE TİC. LTD. ŞTİ.;MUSTAFA KEMAL MAH. 2079 CAD. NO:2-B/23 ÇANKAYA ANKARA;+90 (312) 000-0000;;
ADEM ALYAKUT;HATİP MAH. AKASMA SOK. N BLOK NO:4 ÇORLU ÇORLU TEKIRDAĞ;+90 (282) 000-0000;;
ADEM AYDOĞDU;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1D/7 ATAŞEHİR İSTANBUL;+90 (216) 471-1922;http://www.altuticaret.com;altuticaret.com
ADEM TÜRKMEN;İKİTELLİ OSB MAH. DOLAPDERE 19. ADA SOK. DOLAPDERE SANAYİ B19 BLOK NO:5/5 BAŞAKŞEHİR İSTANBUL;+90 (212) 494-4866;http://www.redborn.com.tr;redborn.com.tr
ADEM URAK;TOPÇULAR MH.RAMİ KIŞLA CAD.BİNATLI EMİNTAŞ SAN.SIT N:107 EYÜP İSTANBUL;+90 (212) 000-0000;;
ADEM VURAL - ADV OTOMOTİV;MİMAR SİNAN MAH.YEDPA TİC.MERKEZİ G CADDESİ NUMARA:3/1 ATAŞEHİR ATAŞEHİR İSTANBUL;+90 (216) 471-7929;;
ADEM YILDIRIM;ACIBADEM MAH. BARIŞ SK.NO:11/8 ÜSKÜDAR İSTANBUL;+90 (216) 000-0000;;
ADEM YILDIZ- YILDIZ DİZAYN;VEYSEL KARANİ MAH. 10. LALE SOK. NO:16/A OSMANGAZİ BURSA;+90 (224) 215-2767;;
ADES TURİZM AKARYAKIT OTOMOTİV İLETİŞİM SAN.VE TİC.LTD.ŞTİ.;MİMAR SİNAN MAH.YEDPA TİC.MER. E CADDE NUMARA:98 ÇEKMEKÖY ÇEKMEKÖY İSTANBUL;+90 (216) 471-2077;http://www.adesotomotiv.com;adesotomotiv.com
ADIL SAEED ABDULKAREEM ALJAF-AL KHALEJIA;MAŞUKİYE MAH.SAPANCA YOLU CAD. NO:827 KARTEPE KOCAELI;+90 (262) 000-0000;;
ADIM MAKİNA VE KALIP SAN. TİC.LTD.ŞTİ;Y. DUDULLU MAH.İMES SİTA.BLK.NO:104 SOK.K:34/A Y.DUDULLU YUKARIDUDULLU ÜMRANİYE İSTANBUL;+90 (216) 415-5625;;
ADIM OTOMOTİV SATIŞ VE SERVİS HİZMETELRİ TİCARET SANAYİ LİMİTED ŞİRKETİ;AYDINLAR MAHALLESİ ŞEHİT ÖMER HALİSDEMİR BULVARI NO:16 ŞEHİTKAMİL GAZIANTEP;+90 (342) 324-3484;;
ADIM PLASTIK VE METAL URUNL.IM ITH.VE IHR.TIC.LTD.STI.;Saray Mh. Site Yolu Cd. Ak San. Sitesi 2. Kısım A Blok No:128 ÜMRANİYE İSTANBUL;+90 (216) 634-3637;;
ADIYENİ OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İSTASYON MAH.ÇİLEM SK.KARTEPE SAN.SİT.K151 KARTEPE KOCAELI;+90 (262) 000-0000;http://www.betonyedekparca.com;betonyedekparca.com
ADİL YILMAZ;HOROZLUHAN MAH. ŞURA CAD. NO:16 C SELÇUKLU KONYA;+90 (332) 000-0000;http://www.ayfemaotomotiv.com.tr;ayfemaotomotiv.com.tr
ADİN OTO DONANIM SANAYİ VE TİCARET ANONİM ŞİRKETİ;BUĞDAYLI MAH. DÖRDÜNCÜ CAD. 6/1 GÖNEN BALIKESIR;+90 (226) 280-5400;;
ADJ TRADE DANIŞMANLIK İÇ VE DIŞ TİC. LTD. ŞTİ.;FEVZİÇAKMAK MAH. AHMET PETEKÇİ CAD. NO:10/DI KARATAY KONYA;+90 (332) 000-0000;http://www.adjtrade.com.tr;adjtrade.com.tr
ADLE İÇ DIŞ TİC. SAN. LTD. ŞTİ.;HANLI SAKARYA MAH. GÖÇ SOK. NO:20-C/10 ARİFİYE SAKARYA;+90 (264) 502-4154;;
ADLER RESTORASYON GAYRİMENKUL OTOMOTİV İTH. İHR. TİC. LTD. ŞTİ.;ATATÜRK MAH. İKİTELLİ CAD. ALKAPTAN APT. NO:40/5 KÜÇÜKÇEKMECE İSTANBUL;+90 (212) 697-4483;;
ADLIĞ OTOMOTİV İLE.VE BİLİŞİM HİZM.SAN.VE TİC.LTD.ŞTİ.;Uzunçayır Cad.Kadıköy Yapı Merk.D-2 Blok No:43/1B Hasanpaşa KADIKÖY İSTANBUL;+90 (216) 428-9224;;
ADNAN AKPINAR;SAKARYA MAH.5. GÜLER SK.BANUŞOĞLU İŞM. NO:4/415 OSMANGAZİ BURSA;+90 (224) 000-0000;;
ADNAN AL;Orta Mah.Cengiz Topel Sok.No:21 KARTAL İSTANBUL;+90 (216) 377-0077;;
ADNAN AVCI;HOROZLUHAN MH. YÜRÜYÜŞ SK. NO:48 FATİH SELÇUKLU KONYA;+90 (224) 000-0000;;
ADNAN BAĞCI;EĞİTİM MAH. 1. KESTANELİ SOK. NO:6-A YILDIRIM BURSA;+90 (224) 000-0000;;
ADNAN CENGİZ - FEMETECH;FETHİYE MAH. SANAYİ CAD. NO:163/A YUMURTALIK BURSA;+90 (224) 999-6200;http://www.femetech.com;femetech.com
ADNAN GECE;YENI SANAYI SITESI 46/A BLOK NO:10 ANTAKYA HATAY;+90 (326) 221-8743;;
ADNAN TÜRK- OTO HONDA;BAĞDAT CAD. ATİSAN GİRİŞİ 1577.SOK NO 14/16 OSTİM YENİMAHALLE ANKARA;+90 (312) 000-0000;http://adnanturk.com.tr;adnanturk.com.tr
ADNAN ZAFER KAR;YAKACIK ÇARŞI MAH. KARTAL CAD. KASTELLİ SAN. SİTES B BLOK NO:62/31 KARTAL İSTANBUL;+90 (216) 377-4339;;
ADNTEK MAKİNA OTOMOTİV DANIŞMANLIK HİZMETLERİ SAN. TİC. LTD. ŞTİ.;ALAADDİN BEY MAH. 632. SOK. NO:6-A/1 YUMURTALIK BURSA;+90 (224) 000-0000;;
ADP OTO SANAYİ VE TİCARET LTD.ŞTİ.;MİMARSİNAN MAH. ÜSKÜDAR CAD. YEDPA TİC.MERK. NO:1F/302 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
ADS AYHAN DIŞLI SANAYI VE DIŞ TICARET LTD.ŞTI.;2/20 SK.NO:55 BEGOS 3.BÖLGE ÇOBANLAR İZMİR;+90 (232) 440-6080;http://www.ayhandislisanayi.com;ayhandislisanayi.com
ADT ELASTOMER ÇÖZÜMLERİ SANAYİ ANONİM ŞİRKETİ;ŞİMŞİR MAH. DÜZCE CAD. NO:84 KAYNAŞLI DÜZCE;+90 (380) 999-1640;http://wwwadtelastomer.com.tr;wwwadtelastomer.com.tr
ADT LOJİSTİK HİZ.TİC.LTD.ŞTİ.;OVAAKÇA SANTRAL MH.9.ÇALIŞKAN SK.NO:1/A OSMANGAZİ BURSA;+90 (224) 549-0866;;
ADVANCE WHEELS OTOMOTİV YEDEK PARÇA SAN VE TİC.LTD.ŞTİ;FATİH MAH.İSLAM SOK.NO:1/2 BÜYÜKÇEKMECE İSTANBUL;+90 (212) 000-0000;;
AE PARTS DIŞ TİC. LTD. ŞTİ.;İÇERENKÖY MAH. ÜSKÜDAR İÇERENKÖY YOLU CAD. OZİŞ OFİS NI:21/6 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
AE PARTS OTOMOTİV TİC. LTD. ŞTİ.;İKİTELLİ OSB MAH. AYKOSAN ÇARŞI BLOK SK. AYKOSAN SİT. ÇARŞI BLOK NO:1/314 BAŞAKŞEHİR İSTANBUL;+90 (212) 549-1502;http://www.aeparts.com.tr;aeparts.com.tr
AEG MAKİNA VE GIDA İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;GÜNEŞTEPE MAH. TURAN SK. NO:8 İÇ KAPI NO:3 GÜNGÖREN GÜNGÖREN İSTANBUL;+90 (212) 000-0000;;
AEL İNŞAAT VE TİC. LTD. ŞTİ.;FERHATPAŞA MAH. SAMANDIRA CAD. NO:169/3 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
AEM ARMORED OTOMOTİV SANAYİ VE TİCARET A.Ş.;KOCASİNAN MERKEZ MAH. KOÇLAR SK. NO:8 BAHÇELİEVLER İSTANBUL;+90 (212) 000-0000;;
AERDIESEL OTOMOTİV YEDEK PARÇA SAN. VE TİC. LTD. ŞTİ.;FEVZİÇAKMAK MAH. 10465 SOK. NO:23 KARATAY KONYA;+90 (332) 502-0099;http://www.aerdiesel.com;aerdiesel.com
AES ARITMA EKİPM.VE SİSTEMLERİ İNŞ.TAAH. SAN.VE TİC. LTD. ŞTİ.;KURTKÖY SANAYI MAH. HICRET SK.NO:19 PENDİK İSTANBUL;+90 (216) 595-0444;http://www.aesaritma.com.tr;aesaritma.com.tr
AES TİCARET A. Ş.;Kosb Melek Aras Bulvarı Analitik Caddesi No:48/3 C 16 BLOK NO:3-5-7 TUZLA İSTANBUL;+90 (216) 420-9355;;
AFASEH TEKS.HED.EŞYA OTO.KARGO İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;Derpa Tic Mer A Blok Kat:5 No:0118 NO:11/A ŞİŞLİ İSTANBUL;+90 (212) 220-7882;;
AFB GROUP OTOMOTİV SAN. VE TİC. A.Ş.;DEMİRCİ MAH. DEMİRCİ YOLU CAD. NO:76/A YUMURTALIK BURSA;+90 (224) 000-0000;http://www.afbgroup.com.tr;afbgroup.com.tr
AFB OTOMOTIV SANAYİ VE TİCARET LTD.ŞTİ.;ORGANİZE SANAYİ BÖLGESİ KAHVERENGİ CAD. NO.18 YUMURTALIK BURSA;+90 (224) 411-2120;;
AFÇ İTHALAT VE İHRACAT OTOMOTİV LTD.ŞTİ;HOROZLUHAN MAH.VURAL SOK.NO:7 SELÇUKLU KONYA;+90 (332) 342-4733;http://www.afcotomotiv.com.tr;afcotomotiv.com.tr
AFÇ OTOMOTİV SON.EKİP.İNŞ.SAN.VE TİC.LTD.ŞTİ.;HOROZLUHAN MH. VURAL SK. NO:7 SELÇUKLU KONYA;+90 (332) 342-4733;;
AFD FİLTRASYON MOTOR MAKİNA İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;OSTİM OSB. MAH. 1126 CAD. 9 YENİMAHALLE/ANKARA ANKARA YENİMAHALLE ANKARA;+90 (312) 367-0620;;
AFE KARDAN SAN. VE TİC.LTD.ŞTİ.;Organıze Sanayı Bölgesı Kırımhanlı C.No: 4 SİNCAN ANKARA;+90 (312) 267-1818;;
AFEC MAKİNA İNŞAAT SAN. TİC. LTD. ŞTİ;KARADENİZLİLER MH. D-130 KARAYOLU CD. NO: 256 BAŞİSKELE KOCAELI;+90 (262) 000-0000;;
AFFIKS OTOMOTİV ORGANİZASYON SANAYİ TİCARET LİMİTED ŞİRKETİ;CENDERE YOLU CAD.N:64 KAĞITHANE İSTANBUL;+90 (212) 444-0547;http://www.parcahane.com;parcahane.com
AFKİK ORGANİZASYON VE SAN. TİC. LTD. ŞTİ.;KARTALTEPE MH. ŞADIRVAN SK. 8/A KÜÇÜKÇEKMECE İSTANBUL;+90 (212) 000-0000;;
AFKÖ KARAVAN VE RÖMORK İMALAT SAN. TİC. LTD. ŞTİ.;ERTURĞUL GAZİ MAH. ORUÇ REİS SK. NO:7 KARTEPE KOCAELI;+90 (262) 371-3253;;
AFM ARAÇ DİZAYN MERKEZİ SANAYİ TİCARET LİMİTED ŞİRKETİ;ŞENLİKKÖY MAH. FLORYA CD. NO:14 FLORYA BAKIRKÖY İSTANBUL;+90 (212) 000-0000;http://www.amerikanfilmmerkezi.com;amerikanfilmmerkezi.com
AFM FİLO OTOMOTİV VE KAĞIT SAN. TİC. LTD. ŞTİ.;MAHMUTBEY MAH. TAŞOCAĞI CAD. B BLOK AĞAOĞLU MY OFFICE NO:3/145 BAĞCILAR İSTANBUL;+90 (212) 000-0000;;
AFM FİLTRAS MOTOR MAK. SAN. VE TİC. A.Ş.;OSTİM 1126 SK.NO:9 YENİMAHALLE YENİMAHALLE ANKARA;+90 (312) 367-0620;;
AFO MAKINA TAŞ.OTOMOTIV SAN. TIC.LTD.ŞTI.;BÜYÜK KAYACIK MH. 3.OSB 18.SK.NO:6 SELÇUKLU KONYA;+90 (332) 251-4986;;
AFO OTOMOTİV TUR. TEKS. SAN. VE TİC. LTD. ŞTİ.;HOROZLUHAN MH. SELÇUKLU CD. UZMAN SAN. SİT. NO:188 FATİH SELÇUKLU KONYA;+90 (332) 249-9995;http://www.afootomotiv.com;afootomotiv.com
AFS RAYLI SİSTEMLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İSTİKLAL MAH.EGEMEN SK.NO:22 SERDİVAN SAKARYA;+90 (264) 502-0200;http://www.afsrail.com;afsrail.com
AFŞA METAL MÜHENDİSLİK SANAYİ VE TİCARET A.Ş.;NİLÜFERKÖY MAH. 1.KAVAKLIDERE SK. NO:4 OSMANGAZİ BURSA;+90 (224) 411-1680;http://www.afsa.com.tr;afsa.com.tr
AFŞA ROBOTİK MEKATRONİK MÜHENDİSLİK SİSTEMLERİ SANAYİ VE TİCARET A.Ş.;NİLÜFERKÖY MAH. 1.KAVAKLIDERE SK. NO:4 OSMANGAZİ BURSA;+90 (224) 411-1680;http://www.afsarobotik.com.tr;afsarobotik.com.tr
AFT MAKİNA TİCARET LTD. ŞTİ.;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1-E/59 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;http://www.aftmak.com;aftmak.com
AFTECH İÇ VE DIŞ TİC. LTD.ŞTİ.;HOROZLUHAN MH. VURAL SK. NO:5 FATİH SELÇUKLU KONYA;+90 (332) 342-4766;;
