Firma Adı;Bölge;Sektör;Telefon;E-Posta;Domain;Detay URL
ARICILAR MENSUCAT İNŞAAT GIDA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3576.html
ARICILAR TEKSTİL TAŞ. İNŞ. SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1743.html
ARKA HALI VE İPLİK SAN. A.Ş.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4422.html
ARKİM BOYA - KİMYA GERİ DÖNÜŞÜM SAN. VE TİC. LTD.ŞTİ.;3.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2559.html
ARMA GLOBAL LOJİSTİK SAN. VE TİC. LTD. ŞTİ.;4.Bölge;;;info@armalojistik.com;armalojistik.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5854.html
ARMAĞAN TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1627.html
ARPACIOĞLU TARIMSAL ÜRÜNLER SAN.VE TİC. LTD.ŞTİ.;4.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/819.html
ARSAN KİMYA SAN. VE TİC. A.Ş.;5.Bölge-Dülük;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/289.html
ART CARPET SAN.VE TİC.A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2906.html
ART CARPET SAN.VE TİC.A.Ş.;3.Bölge;TEKSTİL;3423379637;info@artcarpet.com;artcarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2919.html
ARTPACK KAĞIT AMBALAJ A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3337.html
ARYA HALI SAN. VE TİC.LTD.ŞTİ.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/773.html
ARZUM HALI TEKSTİL ELEKT. VE TELEKOMINIKASYON PETROL GIDA TURIZM SAN. VE TİC. LTD. ŞTİ.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5026.html
AS BESİN GIDA SAN. VE TİC. LTD. ŞTİ.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2118.html
ASEF SELÇUK MELEKOĞLU;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5003.html
ASEF SELÇUK MELEKOĞLU;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2500.html
ASEF SELÇUK MELEKOĞLU;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2689.html
ASEF SELÇUK MELEKOĞLU-SERPİL MELEKOĞLU;4.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/593.html
ASEF TAN;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2503.html
ASELPLAST AMBALAJ VE TEKSTİL ÜRÜNLERİ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5044.html
ASER AMBALAJ SAN. VE TİC. LTD. ŞTİ.;3.Bölge;PLASTİK-AMBALAJ;3423379555;info@kffambalaj.com;kffambalaj.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3818.html
ASIM PLASTİK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4752.html
ASLANKAYA KİMYA VE SAĞLIK ÜRÜNLERİ SAN. A.Ş.;5.Bölge-Göksüncük;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3881.html
ASLANSOY PAMUK SAN. VE TİC. A.Ş.;5.Bölge-Dülük;TEKSTİL;3423373260;info@aslansoytekstil.com;aslansoytekstil.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4334.html
ASLANSOY TEKSTİL SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;3423372225;info@aslansoytekstil.com;aslansoytekstil.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1287.html
ASN PLASTİK İNŞ.SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/381.html
ASTEN TEKSTİL AMBALAJ VE KAĞIT SANAYİ A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5787.html
ASTEN TEKSTİL AMBALAJ VE KAĞIT SANAYİ A.Ş.;2.Bölge;PLASTİK-AMBALAJ;3423372600;asten@superonline.com.tr;superonline.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1452.html
ASYA GROUP KONSERVE VE GIDA SAN. VE TİC. LTD. ŞTİ.;1.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5164.html
ASYA POLİÜRETAN VE AMBALAJ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/224.html
ASYA SUNİ DERİCİLİK  SAN. VE TİC. LTD. ŞTİ.;4.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/828.html
ATASAN AMBALAJ OLUKLU MUKAVVA SAN. VE TİC. LTD. ŞTİ.;3.Bölge;PLASTİK-AMBALAJ;3422351757;info@atasanambalaj.com.tr;atasanambalaj.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3160.html
ATEKS ÖRME DOKUMA VE TEKS. MAK. SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;3423379303;ayse@ateksigne.com;ateksigne.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5613.html
ATEKS ÖRME DOKUMA VE TEKS. MAK. SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;3423379303;ayse@ateksigne.com;ateksigne.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5615.html
ATEŞSÖNMEZ KİMYA SANAYİ VE TİCARET A.Ş.;3.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2396.html
ATEŞSÖNMEZ KİMYA SANAYİ VE TİCARET A.Ş.;5.Bölge-Aktoprak;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4041.html
ATİLLA SAĞLAMER-HAKAN SAĞLAMER;4.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/736.html
ATLANTİS GÜÇ SİST.SAN.VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5536.html
ATLAS SUNİ DERİ SAN. VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2876.html
AVŞAR HALI TEKSTİL GIDA ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/466.html
AYAD HASAN MUSTAFA ALNAJAFI;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1972.html
AYBEY HİDROLİK PNOMATİK SAN. VE DIŞ TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5458.html
AYBEY HİDROLİK PNOMATİK SAN. VE DIŞ TİC. LTD. ŞTİ.;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5703.html
AYDINGÜLER GIDA SAN. VE TİC. A.Ş.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2183.html
AYDINLAR GIDA SAN.VE TARIM ÜRÜNLERİ LTD.ŞTİ.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2006.html
AYHAN ERİK;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4727.html
AYKAN TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/481.html
AYKILIÇ GIDA SAN. İMALAT PAZ. LTD. ŞTİ.;5.Bölge-Göksüncük;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3474.html
AYKÜ İPLİK SANAYİ VE TİCARET LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2968.html
AYLİN BURNUKARA;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5320.html
AYLİN ZİREK;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3816.html
AYSAN PLASTİK SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3325.html
AYSAN PLASTİK SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3358.html
AYSİ MEYVE SULARI GIDA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2603.html
AYŞE DÜNDAR;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3722.html
AYYILDIZ ELYAF SANAYİ VE TİC. LTD. ŞTİ.;3.Bölge;GERİ DÖNÜŞÜM;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3184.html
AYYUŞ ŞİMŞEK;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5327.html
AZEM TEKSTİL SAN. TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3973.html
AZİZ PAMUK TEKSTİL TİC.VE SAN.LTD.ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2082.html
BADE DOKUMA TEKSTİL HALI SAN.VE TİC.A.Ş.;4.Bölge;TEKSTİL;3423570606;kutan@badehali.com;badehali.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/541.html
BAĞDAT TEKSTİL HALI SAN VE TİC.LTD. ŞTİ.;2.Bölge;TEKSTİL;3423374511;info@bagdathali.com;bagdathali.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1450.html
BAHAROĞLU TARIM ÜRÜNLERİ SAN. TİC. A.Ş.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1594.html
BAKSAN YÜRÜYEN MERDİVEN SAN. TİC. A.Ş.;1.Bölge;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1178.html
BALAT MENSUCAT SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3363.html
BALAT MENSUCAT SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/861.html
BALPA İNŞAAT TEKSTİL SANAYİ VE TİCARET A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1464.html
BAREM AMBALAJ SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/244.html
BAŞARAN HALI TEKSTİL SAN.VE TİC.LTD.ŞTİ.;4.Bölge;TEKSTİL;3423570404;muhasebe@basaranhali.com.tr;basaranhali.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/562.html
BAŞEL TEKSTİL TİC. VE SAN. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2658.html
BAŞKAN KAPI İÇ VE DIŞ TİC. SAN. A.Ş.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5298.html
BATALLI TARIM ÜRÜNLERİ SAN. VE TİC. A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1272.html
BATTAL HOLDİNG A.Ş.;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5411.html
BAY GLOBAL DEKOR İNŞAAT MOBİLYA İTHALAT İHRACAT VE SAN. TİC. LTD. ŞTİ.;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4240.html
BAY M SAĞLIK ÜRÜNLERİ TEKSTİL SANAYİ VE TİCARET LTD.ŞTİ.;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1830.html
BAYEL TEKSTİL SANAYİ VE TİC.A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3177.html
BAYMEL KİMYA YAPI A.Ş.;3.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2581.html
BAYMEL KİMYA YAPI A.Ş.;3.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2583.html
BAYPET PLASTİK GERİ DÖNÜŞÜM SAN. TİC. A.Ş.;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5486.html
BAYPET PLASTİK GERİ DÖNÜŞÜM SAN. TİC. A.Ş.;3.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5199.html
BAYRAM BOYNO;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5681.html
BAYTEKS TEKNİK TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4256.html
BAZELLA YATAK KANEPE MOB. VE DAY. TÜK. MALLARI SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3819.html
BCS METAL SANAYİ  VE TİCARET A.Ş.;3.Bölge;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3820.html
BEDİR UN SAN. A.Ş.;2.Bölge;GIDA;3423373621;bedirun@bedirun.com;bedirun.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3064.html
BEFANİ TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4119.html
BEGU PLASTİK SANAYİ VE TİCARET A.Ş.;3.Bölge;PLASTİK-AMBALAJ;3423379809;donencudumlu@gmail.com.tr;gmail.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3117.html
BEĞENDİ HALI TEKSTİL SAN.VE TİC.LTD. ŞTİ;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4080.html
BEKEM ÖZTEKNİK TORNA MAK. TEKS. TAŞIMACILIK OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;2.Bölge;;5067567376;info@bekemozteknik.com;bekemozteknik.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5657.html
BEKEM ÖZTEKNİK TORNA MAK. TEKS. TAŞIMACILIK OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5659.html
BENTEKS BOYA VE KİMYA SANAYİ VE TİCARET A.Ş.;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1683.html
BERK ÇELİK CİVATA SAN. A.Ş.;1.Bölge;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1212.html
BERK ÇELİK CİVATA SAN. A.Ş.;1.Bölge;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1268.html
BERKSAN AMBALAJ GERİ DÖNÜŞÜM TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3675.html
BERRTEKS TEKSTİL MAKİNA SAN. VE TİC.LTD.ŞTİ.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/183.html
BESLEN MAKARNA GIDA SAN.VE.TİC.A.Ş.;1.Bölge;GIDA;3423371124;beslen@beslenmakarna.com;beslenmakarna.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1294.html
BESTCOLOR BOYA KİMYA PLAS.SAN.TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;KİMYA;3423378727;info@bestcolorboya.com;bestcolorboya.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/331.html
BEŞAN NİŞASTA GIDA SAN VE TİC. A.Ş.;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2446.html
BEŞAN NİŞASTA GIDA SAN VE TİC. A.Ş.;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2456.html
BEŞEM GIDA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;GIDA;3425022888;besem@besemgida.com;besemgida.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/105.html
BEŞLER MAKARNA UN İRMİK GIDA SAN. TİC. A.Ş.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2021.html
BEŞLER MAKARNA UN İRMİK GIDA SAN. TİC. A.Ş.;2.Bölge;GIDA;3423379150;"omer@beslerun.com;cumatiryaki@beslerun.com;ycakamk@beslerun.com;";"beslerun.com;cumatiryaki@beslerun.com;ycakamk@beslerun.com";https://www.gaosb.org/tr/osb-firmalari/firma-detay/2022.html
BEŞLER MAKARNA UN İRMİK GIDA SAN. TİC. A.Ş.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4949.html
BEŞLER MAKARNA UN İRMİK GIDA SAN. TİC. A.Ş.;3.Bölge;GIDA;3423379150;"omer@beslerun.com;cumatiryaki@beslerun.com;ycakamk@beslerun.com;";"beslerun.com;cumatiryaki@beslerun.com;ycakamk@beslerun.com";https://www.gaosb.org/tr/osb-firmalari/firma-detay/3194.html
BEŞSAN MAKARNA GIDA SANAYİ VE TİCARET A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1366.html
BEŞSAN MAKARNA GIDA SANAYİ VE TİCARET A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1367.html
BEŞYEM TARIM HAYVANCILIK GIDA SANAYİ VE TİCARET A.Ş.;3.Bölge;GIDA;3423379832;besyem@besyem.com.tr;besyem.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2459.html
BEYHAN ÇELİK;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/919.html
BEYHAN ÇEVİK;1.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5548.html
BEZMA TEKNİK RULMAN ENDÜSTRİYEL MAKİNE SAN. LTD. ŞTİ.;3.Bölge;;3423379425;info@bezmateknik.com;bezmateknik.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5326.html
BIG BRANDS DIŞ TİCARET LTD.ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4114.html
BİLGE OTOMASYON SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4331.html
BİLGE TUBA ÖZKEÇECİ;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5443.html
BİLGETEK PLASTİK SAN. VE TİC. A.Ş.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/6032.html
BİLGİNLER TEKSTİL ÖRME SAN. VE TİC. LTD. ŞTİ.;1.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1126.html
BİLİCİ İNŞAAT MÜT. TAŞ. TARIM GIDA HAYV. SAN. VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5095.html
BİLKEN TARIM GIDA SAN. VE TİC. LTD. ŞTİ;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5834.html
BİLPEN PVC PENCERE VE KAPI SİS.A.Ş.;3.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2683.html
BİM BİRLEŞİK MAĞAZALAR A.Ş.;5.Bölge-Göksüncük;GIDA;2165640303;iletisim@bim.com.tr;bim.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/129.html
BİMAKS MAKİNE SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;3422352115;info@bimaks.com;bimaks.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/376.html
BİRİM TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;3423379220;operasyon@eresbigbag.com;eresbigbag.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1698.html
BİRİZ AMBALAJ SAN. VE TİC. A.Ş.;5.Bölge-Dülük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/190.html
BİRSAN MAKARNACILIK GIDA SAN.VE TİC.A.Ş.;2.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1746.html
BİSKA TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2442.html
BİSKA TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2448.html
