ticker,company_name,city,domain,email,address,indexes,sector,market
AVPGY,AVRUPAKENT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.avrupakentgyo.com,info@avrupakentgyo.com,Ataköy 7-8-9-10. Kısım Mah. Çobançeşme E-5 Yan Yol Cad. Avrupa Residence-Office No:8/2/7 Bakırköy / İstanbul,"BIST 500, BIST 50",MALİ KURULUŞLAR,YILDIZ PAZAR
AYDEM,AYDEM YENİLENEBİLİR ENERJİ A.Ş.,DENİZLİ,www.aydemyenilenebilir.com.tr,"yatirimciiliskileri@aydemenerji.com.tr, investorrelations@aydemenerji.com.tr",ADALET MAHALLESİ HASAN GÖNÜLLÜ BULVARI NO:15/1 MERKEZEFENDİ / DENİZLİ,"BIST 500, BIST 50",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
AYEN,AYEN ENERJİ A.Ş.,ANKARA,www.ayen.com.tr,ayen@ayen.com.tr,Hülya Sok No:37 Gaziosmanpaşa Çankaya/ANKARA,"BIST 500, BIST 50",ELEKTRİK GAZ VE SU,ANA PAZAR
AYES,AYES ÇELİK HASIR VE ÇİT SANAYİ A.Ş.,İSTANBUL,www.ayescelik.com,"muhasebe@ayescelik.com, ayes@ayescelik.com, yatirimciiliskileri@ayescelik.com",Tozkoparan Mah. General Ali Rıza Gürcan Cad. Metropol Center No:31 İç Kapı No:21 Güngören / İSTANBUL,,İMALAT,PİYASA ÖNCESİ İŞLEM PLATFORMU
AYGAZ,AYGAZ A.Ş.,İSTANBUL,www.aygaz.com.tr,yatirimciiliskileri@aygaz.com.tr,FATİH SULTAN MEHMET MAH. POLİGON CAD. BUYAKA 2 SİTESİ 1 BLOK NO: 8A İÇ KAPI NO: 1 ÜMRANİYE / İSTANBUL,"BIST 500, BIST 50",İMALAT,YILDIZ PAZAR
AZTEK,AZTEK TEKNOLOJİ ÜRÜNLERİ TİCARET A.Ş.,İSTANBUL,www.aztekteknoloji.com,info@aztekteknoloji.com,Akat Mah.Uğur Mumcu Cad. Mustafa Kemal Kültür Merkezi Akatlar Avm Dış Kapı No: 8 İç Kapı No: 4 Beşiktaş İstanbul Türkiye,"BIST 500, BIST 50",TEKNOLOJİ,"ANA PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
A1CAP ACP,A1 CAPİTAL YATIRIM MENKUL DEĞERLER A.Ş.,İSTANBUL,www.a1capital.com.tr,,Esentepe Mahallesi Büyükdere Caddesi Levent Plaza Blok No: 173 İç Kapı No: 29 Şişli/İstanbul,"BIST 500, BIST 50",MALİ KURULUŞLAR,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, YILDIZ PAZAR"
A1YEN,A1 YENİLENEBİLİR ENERJİ ÜRETİM A.Ş.,İSTANBUL,www.a1yen.com.tr,info@a1yen.com.tr,Esentepe Mah. Büyükdere Cad. Levent Plaza No: 173 İç Kapı No: 18 Şişli/İSTANBUL,"BIST 500, BIST 50",ELEKTRİK GAZ VE SU,ANA PAZAR
BAGFS,BAGFAŞ BANDIRMA GÜBRE FABRİKALARI A.Ş.,İSTANBUL,www.bagfas.com.tr,,Kılıçali Paşa Mahallesi Susam Sokak No:22 Cihangir Beyoğlu/İstanbul,"BIST 500, BIST 50",İMALAT,ANA PAZAR
BAHKM,BAHADIR KİMYA SANAYİ VE TİCARET A.Ş.,KIRIKKALE,www.bahadirkimya.com.tr,yatirimci.iliskileri@bahadirkimya.com.tr,Hacıbalı Köyü Hacıbalıosb Mevkii 2.Sk. No:22 Yahşihan/KIRIKKALE\n,"BIST 500, BIST 50",İMALAT,ANA PAZAR
BAKAB,BAK AMBALAJ SANAYİ VE TİCARET A.Ş.,İZMİR,www.bakambalaj.com.tr,info@bakambalaj.com.tr,Atatürk Organize Sanayi Bölgesi 10002 Sokak No:45 Çiğli - İZMİR,"BIST İZMİR, BIST ORMAN, KAĞIT, BASIM, BIST KATILIM TUM, BIST SINAİ, BIST TÜM-100, BIST TÜM, BIST ANA",İMALAT,ANA PAZAR
BALAT,BALATACILAR BALATACILIK SANAYİ VE TİCARET A.Ş.,İZMİR,www.balatacilar.com,info@balatacilar.com,Adalet Mahallesi Manas Bulv. Folkart Towers No.47B/2809 35530 Bayraklı/İZMİR,,İMALAT,PİYASA ÖNCESİ İŞLEM PLATFORMU
BALSU,BALSU GIDA SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.balsugida.com,yatirimci_iliskileri@balsugida.com,Paşabahçe Mah. Cemalbey Sk. No: 11 İç Kapı No: 1 Beykoz / İstanbul,"BIST 100, BIST 500, BIST 50",İMALAT,YILDIZ PAZAR
BNTAS,BANTAŞ BANDIRMA AMBALAJ SANAYİ VE TİCARET A.Ş.,BALIKESİR,www.bantas.com.tr,info@bantas.com.tr,Ömerli Mah. Ömerli 11 Sokak Numara 2/1 Bandırma Balıkesir,"BIST 500, BIST 50",İMALAT,ANA PAZAR
BANVT,BANVİT BANDIRMA VİTAMİNLİ YEM SANAYİ A.Ş.,BALIKESİR,www.banvit.com,bilgi@banvit.com,ÖMERLİ MAH. ÖMERLİ SOK. NO: 2/8 BANDIRMA,"BIST 500, BIST 50",İMALAT,ANA PAZAR
BARMA,BAREM AMBALAJ SANAYİ VE TİCARET A.Ş.,İZMİR,www.baremambalaj.com,,İbni Melek OSB Mahallesi TOSBİ Yol 4 No:14 Tire/İzmir,"BIST 500, BIST 50",İMALAT,YILDIZ PAZAR
BASGZ,BAŞKENT DOĞALGAZ DAĞITIM GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,ANKARA,www.baskentdogalgaz.com.tr,yatirimci.iliskileri@baskentdogalgaz.com.tr,Kızılırmak Mah. Ufuk Üni. Cad. No:13/A-B Çukurambar/ANKARA,"BIST 500, BIST 50",MALİ KURULUŞLAR,YILDIZ PAZAR
BASCM,BAŞTAŞ BAŞKENT ÇİMENTO SANAYİ VE TİCARET A.Ş.,ANKARA,www.bastas.com.tr,bastascimento@vicat.com.tr,Ankara-Samsun Yolu 35 Km. 06780 Elmadağ-Ankara,,İMALAT,PİYASA ÖNCESİ İŞLEM PLATFORMU
BEGYO,BATI EGE GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,DENİZLİ,www.batiegegyo.com.tr,"investor.relations@batiegegyo.com.tr, info@batiegegyo.com.tr","Kayalar Mahallesi, 6030 Sokak, Sinpaş AquaCity F1 Blok No.3/13 İç Kapı No: 19 Merkezefendi / Denizli","BIST 500, BIST 50",MALİ KURULUŞLAR,ANA PAZAR
BTCIM,BATIÇİM BATI ANADOLU ÇİMENTO SANAYİİ A.Ş.,İZMİR,www.baticim.com.tr,info@baticim.com.tr,Ankara Caddesi No:335 35050 Bornova / İZMİR,"BIST 100, BIST 500, BIST 50",İMALAT,YILDIZ PAZAR
BSOKE,BATISÖKE SÖKE ÇİMENTO SANAYİİ T.A.Ş.,İZMİR,www.batisoke.com.tr,info@batisoke.com.tr,ANKARA CADDESİ NO:335 BORNOVA İZMİR,"BIST 500, BIST KATILIM 30, BIST KATILIM TUM, BIST TAŞ, TOPRAK, BIST TÜM, BIST 100-30, BIST KATILIM 100, BIST SÜRDÜRÜLEBİLİRLİK, BIST KURUMSAL YÖNETİM, BIST 100, BIST AYDIN, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST KATILIM 50, BIST YILDIZ, BIST SINAİ",İMALAT,YILDIZ PAZAR
BYDNR,BAYDÖNER RESTORANLARI A.Ş.,İZMİR,www.baydoner.com,yatirimciiliskileri@baydoner.com,Halkapınar Mahallesi Pakistan Bulvarı No : 19/12 İç Kapı No: 1401 Konak / İzmir,"BIST TÜM-100, BIST TURİZM, BIST İZMİR, BIST ANA, BIST YIYECEK VE ICECEK HIZMETLERI, BIST HİZMETLER, BIST KATILIM TUM, BIST TÜM",OTELLER VE LOKANTALAR,ANA PAZAR
BAYRK,BAYRAK EBT TABAN SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.bayrakebt.com.tr,info@bayrakebt.com.tr,İkitelli OSB Mah. Dersan A Blok Sok. A Blok No : 1 / 97 Başakşehir / İSTANBUL,"BIST SINAİ, BIST ANA, BIST 500, BIST KİMYA, PETROL, PLASTİK, BIST TÜM-100, BIST KATILIM TUM, BIST KOBI SANAYİ, BIST TÜM",İMALAT,ANA PAZAR
BERA,BERA HOLDİNG A.Ş.,KONYA,www.beraholding.com.tr,info@beraholding.com.tr,NİŞANTAŞ MAH. DR. M. HULUSİ BAYBAL CAD. NO:12/3 SELÇUKLU KONYA,"BIST KONYA, BIST KATILIM 50, BIST HOLDİNG VE YATIRIM, BIST 100-30, BIST KATILIM TUM, BIST KATILIM 100, BIST 500, BIST TÜM, BIST MALİ, BIST 100, BIST YILDIZ",MALİ KURULUŞLAR,YILDIZ PAZAR
BRKT,BEREKET VARLIK KİRALAMA A.Ş.,İSTANBUL,www.bereketvarlik.com,bereketvarlik@hs03.kep.tr,İnkılap Mah. Dr. Adnan Büyükdeniz Cad. No : 6 D:16 34768 ÜMRANİYE / İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
BRKSN,BERKOSAN YALITIM VE TECRİT MADDELERİ ÜRETİM VE TİCARET A.Ş.,İSTANBUL,www.berkosan.com,yatirimci.iliskileri@berkosan.com,Seba Ofis Bulvar Ayazağa Mahallesi Mimar Sinan Sokak Seba Office Boulevard Sit. No:21 Kat:6 D:41 34485 Sarıyer/İstanbul,"BIST SINAİ, BIST KİMYA, PETROL, PLASTİK, BIST KATILIM TUM, BIST TÜM, BIST KOBI SANAYİ, BIST TEKİRDAĞ, BIST TÜM-100",İMALAT,ALT PAZAR
BESLR,BESLER GIDA VE KİMYA SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.besler.com.tr,yatirimci@besler.com.tr,Kısıklı Mah.Ferah Cad.Yıldız Holding Placid Bloğu No:1/A Üsküdar İstanbul,"BIST GIDA, İÇECEK, BIST TÜM, BIST 500, BIST BURSA, BIST YILDIZ, BIST SÜRDÜRÜLEBİLİRLİK, BIST SINAİ, BIST TÜM-100",İMALAT,YILDIZ PAZAR
BESTE,BEST BRANDS GRUP ENERJİ YATIRIM A.Ş.,İSTANBUL,www.bestbrandsenerji.com,"info@bestbrandsenerji.com, yatirimci.iliskileri@bestbrandsenerji.com",Rüzgarlıbahçe Mah. Şehit Sinan Eroğlu Cad. Akel Plaza Kat: -2 No: 6 Kavacık Beykoz/ İstanbul\n,"BIST 500, BIST ANA, BIST TÜM, BIST ELEKTRİK, BIST HİZMETLER, BIST KATILIM TUM, BIST HALKA ARZ, BIST TÜM-100, BIST İSTANBUL",ELEKTRİK GAZ VE SU,ANA PAZAR
BJKAS,BEŞİKTAŞ FUTBOL YATIRIMLARI SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.bjk.com.tr,besiktasfutbol@hs01.kep.tr,Vişnezade Mah Dolmabahçe Cad. No:1 K:2 İç kapı:1113 Beşiktaş İstanbul,"BIST YILDIZ, BIST HİZMETLER, BIST 500, BIST TÜM-100, BIST TÜM, BIST İSTANBUL, BIST SPOR",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,YILDIZ PAZAR
BEYAZ,BEYAZ FİLO OTO KİRALAMA A.Ş.,ANKARA,www.beyazfilo.com,yatirimci@beyazfilo.com,Birlik Mahallesi Podgoritsa Caddesi No:1/1 Çankaya / ANKARA,"BIST HİZMETLER, BIST TEMETTU 5 YIL, BIST 500, BIST ANA, BIST BALIKESİR, BIST ULAŞTIRMA, BIST TÜM, BIST TÜM-100",ULAŞTIRMA VE DEPOLAMA,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, ANA PAZAR"
BIENY,BİEN YAPI ÜRÜNLERİ SANAYİ TURİZM VE TİCARET A.Ş.,ANKARA,www.bienseramik.com.tr,yatirimciiliskileri@bienseramik.com.tr,"Barbaros Mah, Billur Sok. No:1/16, Çankaya /Ankara\n","BIST 500, BIST TÜM, BIST TÜM-100, BIST KATILIM TUM, BIST TAŞ, TOPRAK, BIST KATILIM 100, BIST SINAİ, BIST YILDIZ",İMALAT,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, YILDIZ PAZAR"
BIGTK,BİG MEDYA TEKNOLOJİ A.Ş.,İSTANBUL,www.bigmedia.com.tr,faydiner@bigmedia.com.tr,Altunizade Mahallesi Kuşbakışı Caddesi No:27/1 34662 Üsküdar İstanbul,"BIST İSTANBUL, BIST HİZMETLER, BIST TÜM-100, BIST ANA, BIST TÜM, BIST 500",BİLGİ VE İLETİŞİM,ANA PAZAR
BLCYT,BİLİCİ YATIRIM SANAYİ VE TİCARET A.Ş.,ADANA,www.biliciyatirim.com,yatirimci@biliciyatirim.com,Acıdereosb Mah. Atatürk Bulv. No:7 A Sarıçam/Adana,"BIST KOBI SANAYİ, BIST TÜM-100, BIST ANA, BIST 500, BIST ADANA, BIST TEKSTİL, DERİ, BIST SINAİ, BIST TÜM",İMALAT,ANA PAZAR
BLKOM,BİLKOM BİLİŞİM HİZMETLERİ A.Ş.,İSTANBUL,www.bilkom.com.tr,yatirimciiliskileri@bilkom.com.tr,Mahir İz Caddesi No. 26 Kat. 2 Altunizade 34662 Üsküdar/İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
BIMAS,BİM BİRLEŞİK MAĞAZALAR A.Ş.,İSTANBUL,www.bim.com.tr,ircontact@bim.com.tr,Ebubekir Cad. No: 73 Sancaktepe 34887 İstanbul / Türkiye,"BIST 100, BIST 30, BIST KATILIM TUM, BIST KATILIM TEMETTU, BIST KATILIM 100, BIST TÜM, BIST TEMETTÜ, BIST 50, BIST TEMETTÜ 25, BIST TİCARET, BIST PERAKENDE TICARET, BIST 500, BIST SÜRDÜRÜLEBİLİRLİK, BIST KATILIM 50, BIST SÜRDÜRÜLEBİLİRLİK 25, BIST TEMETTU 10 YIL, BIST YILDIZ, BIST HİZMETLER, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST TEMETTU 5 YIL, BIST KATILIM 30, BIST BANKA DIŞI LİKİT 10",TOPTAN VE PERAKENDE TİCARET,YILDIZ PAZAR
BINBN,BİN ULAŞIM VE AKILLI ŞEHİR TEKNOLOJİLERİ A.Ş.,İSTANBUL,www.binbin.tech,yatirimciiliskileri@binbin.tech,Saray Mah. Sanayi Cad. B Blok No:54 İç Kapı No:2 Ümraniye / İstanbul,"BIST HALKA ARZ, BIST TÜM, BIST KATILIM TUM, BIST YILDIZ, BIST TÜM-100, BIST 500, BIST TEKNOLOJİ, BIST KATILIM 100, BIST BİLİŞİM, BIST İSTANBUL",TEKNOLOJİ,YILDIZ PAZAR
BIOEN,BİOTREND ÇEVRE VE ENERJİ YATIRIMLARI A.Ş.,İSTANBUL,www.biotrendenerji.com.tr,yatirimci.iliskileri@biotrendenerji.com.tr,Kavacık Mah. Ertürk Sk. No: 3/1 İç Kapı No: 1 Beykoz/İstanbul,"BIST KURUMSAL YÖNETİM, BIST YILDIZ, BIST SÜRDÜRÜLEBİLİRLİK, BIST TÜM, BIST HİZMETLER, BIST 500, BIST ELEKTRİK, BIST TÜM-100, BIST İZMİR",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
BRKVY,BİRİKİM VARLIK YÖNETİM A.Ş.,İSTANBUL,www.birikimvarlik.com.tr,maliisler@birikimvarlik.com.tr,Büyükdere Cad. Özsezen İş Merkezi A Blok No:122 K:5 Esentepe Şişli/İSTANBUL,"BIST 500, BIST TÜM, BIST TEMETTÜ, BIST TÜM-100, BIST ANA, BIST MALİ",MALİ KURULUŞLAR,"ANA PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
BRKO,BİRKO BİRLEŞİK KOYUNLULULAR MENSUCAT TİCARET VE SANAYİ A.Ş.,NİĞDE,www.birko.com.tr,"t.okalin@birko.com.tr, yenel.hayrettin@birko.com.tr, borsa@birko.com.tr, headoffice@birko.com.tr, muhasebe.2025@outlook.com",Kavacık mahallesi Elbistan Sk. Pekiz Plaza No:5 Kat:7 Beykoz İstanbul,,İMALAT,YAKIN İZLEME PAZARI
BIGEN,BİRLEŞİM GRUP ENERJİ YATIRIMLARI A.Ş.,İSTANBUL,www.birlesimgrupenerji.com,info@birlesimgrupenerji.com,"Dudullu OSB Mahallesi 1 Cad. Birleşim Grup No:3, İç Kapı No:1 Ümraniye/İstanbul","BIST HALKA ARZ, BIST 500, BIST İSTANBUL, BIST TÜM-100, BIST ELEKTRİK, BIST HİZMETLER, BIST TÜM, BIST YILDIZ",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
BRLSM,BİRLEŞİM MÜHENDİSLİK ISITMA SOĞUTMA HAVALANDIRMA SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.birlesim.com,birlesim@birlesim.com,Dudullu OSB Mah. 1.Cad. Birleşim Grup No:3/1 34775 Ümraniye - İSTANBUL,"BIST 500, BIST TÜM, BIST ANA, BIST İSTANBUL, BIST İNŞAAT, BIST TÜM-100, BIST KATILIM TUM, BIST HİZMETLER",İNŞAAT VE BAYINDIRLIK,ANA PAZAR
BRMEN,BİRLİK MENSUCAT TİCARET VE SANAYİ İŞLETMESİ A.Ş.,KAYSERİ,www.birlikmensucat.com.tr,account@birlikmensucat.com.tr,OSMAN KAVUNCU MAH. MENSUCAT CAD. NO:22 MELİKGAZİ KAYSERİ,,İMALAT,YAKIN İZLEME PAZARI
BIZIM,BİZİM TOPTAN SATIŞ MAĞAZALARI A.Ş.,İSTANBUL,www.bizimtoptan.com.tr,ir@bizimtoptan.com.tr,Kuşbakışı Cad.No.19 Altunizade/ Üsküdar-İSTANBUL\n,"BIST HİZMETLER, BIST ANA, BIST TÜM-100, BIST TİCARET, BIST SÜRDÜRÜLEBİLİRLİK, BIST TÜM, BIST PERAKENDE TICARET",TOPTAN VE PERAKENDE TİCARET,ANA PAZAR
BLUME,BLUME METAL KİMYA A.Ş.,İSTANBUL,www.blumemks.com,info@blumemks.com,İstasyon Mah.Yarış Çıkmazı sk.B Blok\nNo:1 İç Kapı No:164 Tuzla / İSTANBUL,"BIST 500, BIST GERİ ALIM, BIST METAL ANA, BIST SINAİ, BIST KOBI SANAYİ, BIST TÜM-100, BIST ANA, BIST TÜM",İMALAT,ANA PAZAR
BMSTL,BMS BİRLEŞİK METAL SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.bmstel.com.tr,ir@bmsgrup.com,Sahrayıcedit Mh. Batman Sk. No.30/ 2 Kadıköy/ İSTANBUL,"BIST KATILIM 100, BIST 500, BIST KOCAELİ, BIST TÜM-100, BIST SINAİ, BIST KATILIM TUM, BIST TÜM, BIST METAL ANA, BIST ANA, BIST KATILIM 50",İMALAT,ANA PAZAR
BMSCH,BMS ÇELİK HASIR SANAYİ VE TİCARET A.Ş.,MANİSA,www.bmsch.com.tr,yatirimciiliskileri@bmsch.com.tr,Manisa OSB 1.Kısım Keçiliköy OSB Mahallesi Atatürk Caddesi NO:3 Yunusemre/ MANİSA,"BIST ANA, BIST TÜM, BIST TÜM-100, BIST METAL ANA, BIST MANİSA, BIST 500, BIST SINAİ",İMALAT,ANA PAZAR
BNPPI,BNP PARIBAS ISSUANCE B.V.,İSTANBUL,bnpparibascardif.com.tr,,Elektronik Posta Adresi,,,YAPILANDIRILMIŞ ÜRÜNLER VE FON PAZARI
BOBET,BOĞAZİÇİ BETON SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.bogazicibeton.com,info@bogazicibeton.com,Ayazağa Mah.Kemerburgaz Yolu Cad.No:53 Sarıyer-İstanbul,"BIST GERİ ALIM, BIST TAŞ, TOPRAK, BIST TÜM-100, BIST TÜM, BIST İSTANBUL, BIST 500, BIST SINAİ, BIST YILDIZ",İMALAT,YILDIZ PAZAR
BORSK,BOR ŞEKER A.Ş.,İSTANBUL,borseker.com,info@borseker.com,Merdivenköy Mahallesi Dikyol Sk. No: 2 A/1501 Kadıköy/İstanbul,"BIST TÜM-100, BIST SINAİ, BIST ANA, BIST GIDA, İÇECEK, BIST KATILIM TUM, BIST KATILIM TEMETTU, BIST TÜM, BIST 500",İMALAT,ANA PAZAR
BORLS,BORLEASE OTOMOTİV A.Ş.,İSTANBUL,www.borlease.com.tr,yatirimci.iliskileri@borlease.com.tr,Saray Mahallesi Dr. Adnan Büyükdeniz Caddesi No : 4 / 28 Kat :13 Cessas Plaza 34768 Ümraniye / İstanbul,"BIST TÜM, BIST İSTANBUL, BIST 500, BIST TÜM-100, BIST HİZMETLER, BIST GERİ ALIM, BIST YILDIZ",İDARİ VE DESTEK HİZMET FAALİYETLERİ,"YILDIZ PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, GÖZALTI PAZARI"
BRSAN,BORUSAN BİRLEŞİK BORU FABRİKALARI SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.borusanboru.com,bb.investor@borusan.com,"İçerenköy Mahallesi, Umut Sokak, QUICK TOWER Sitesi No:10-12, İç Kapı No:51, Ataşehir/İstanbul","BIST İSTANBUL, BIST SINAİ, BIST 100, BIST 100-30, BIST YILDIZ, BIST METAL ANA, BIST 500, BIST 50, BIST TÜM",İMALAT,YILDIZ PAZAR
BRYAT,BORUSAN YATIRIM VE PAZARLAMA A.Ş.,İSTANBUL,www.borusanyatirim.com,investor@borusan.com,Rumelihisarı Mah. Baltalimanı Hisar Cad. No:5 Sarıyer İstanbul,"BIST YILDIZ, BIST 500, BIST MALİ, BIST İSTANBUL, BIST TEMETTÜ 25, BIST TEMETTU 10 YIL, BIST TEMETTU 5 YIL, BIST 100-30, BIST 100, BIST TÜM, BIST TEMETTÜ, BIST HOLDİNG VE YATIRIM",MALİ KURULUŞLAR,YILDIZ PAZAR
BFREN,BOSCH FREN SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,BURSA,www.boschfren.com.tr,seda.unat@tr.bosch.com,Fethiye OSB Mah. Sarı Cadde No :26 Nilüfer/BURSA/TÜRKİYE,"BIST YILDIZ, BIST TÜM-100, BIST 500, BIST BURSA, BIST SINAİ, BIST METAL EŞYA, MAKİNA, BIST TÜM",İMALAT,YILDIZ PAZAR
BOSSA,BOSSA TİCARET VE SANAYİ İŞLETMELERİ T.A.Ş.,ADANA,www.bossa.com.tr,maliisler@bossa.com.tr,Hacı Sabancı Organize Sanayi Bölgesi Acıdere OSB Mah. Celal Bayar Bul. No:3 Sarıçam - Adana,"BIST TÜM-100, BIST KATILIM TUM, BIST SINAİ, BIST TEKSTİL, DERİ, BIST 500, BIST ADANA, BIST GERİ ALIM, BIST ANA, BIST TÜM",İMALAT,ANA PAZAR
MEPET,BREAK MOLA TURİZM YATIRIMLAR A.Ş.,İSTANBUL,www.metropetrol.com.tr,info@metropetrol.com.tr,"Cumhuriyet mahallesi, Reşadiye Caddesi, No:14 Kat:1 Beykoz/ İstanbul","BIST PERAKENDE TICARET, BIST TÜM, BIST TÜM-100, BIST TİCARET, BIST HİZMETLER, BIST GERİ ALIM",TOPTAN VE PERAKENDE TİCARET,ALT PAZAR
BRISA,BRİSA BRİDGESTONE SABANCI LASTİK SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.brisa.com.tr,brisa.info@brisa.com.tr,"Küçük Çamlıca Mahallesi, Şehit İsmail Moray Sokak, Temsa Sitesi, No:2/1 Üsküdar , İstanbul","BIST KATILIM TUM, BIST SÜRDÜRÜLEBİLİRLİK, BIST KOCAELİ, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST 500, BIST KİMYA, PETROL, PLASTİK, BIST TÜM-100, BIST TEMETTU 5 YIL, BIST SINAİ, BIST TÜM, BIST YILDIZ",İMALAT,"YILDIZ PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
BULGS,BULLS GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,bullsgirisim.com,info@bullsgirisim.com,Levent Mahallesi Bambu Sk. No:5 Beşiktaş/İstanbul,"BIST MALİ, BIST TÜM-100, BIST HALKA ARZ, BIST ANA, BIST GIRISIM SERMAYESI Y.O., BIST TÜM, BIST 500",MALİ KURULUŞLAR,ANA PAZAR
BLS BLSMD,BULLS YATIRIM MENKUL DEĞERLER A.Ş.,İSTANBUL,www.bullsyatirim.com,info@bullsyatirim.com,"Esentepe, Büyükdere Caddesi No:173 1. Levent Plaza B Blok Kat:5 Şişli / İstanbul\n",,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
BURCE,BURÇELİK BURSA ÇELİK DÖKÜM SANAYİİ A.Ş.,BURSA,www.burcelik.com.tr,burcelik@burcelik.com.tr,MİNARELİÇAVUŞ BURSA ORGANİZE SANAYİ BÖLGESİ MAHALLESİ YEŞİL CAD. NO: 6 NİLÜFER / BURSA,"BIST KOBI SANAYİ, BIST BURSA, BIST TÜM, BIST TÜM-100, BIST KATILIM TUM, BIST SINAİ, BIST METAL ANA, BIST ANA, BIST 500",İMALAT,ANA PAZAR
BURVA,BURÇELİK VANA SANAYİ VE TİCARET A.Ş.,BURSA,www.burcelikvana.com,vana@burcelikvana.com,FETHİYE ORGANİZE SANAYİ MAHALLESİ SARI CAD. NO:21 NİLÜFER / BURSA,"BIST TÜM-100, BIST BURSA, BIST KOBI SANAYİ, BIST METAL ANA, BIST TÜM, BIST SINAİ, BIST KATILIM TUM",İMALAT,ALT PAZAR
BRGAN BUR,BURGAN BANK A.Ş.,İSTANBUL,www.burgan.com.tr,"bilgi@burgan.com.tr, YasalRaporlama@burgan.com.tr",Maslak Mah. Eski Büyükdere Cad. No:13 PK: 34485 Sarıyer / İstanbul Türkiye,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
BRGFK,BURGAN FİNANSAL KİRALAMA A.Ş.,İSTANBUL,www.burganleasing.com.tr,info@burganleasing.com.tr,"Maslak Mahallesi, Eski Büyükdere Caddesi No:13 Kat:12 34485 Maslak- Sarıyer / İstanbul",,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
BUCIM,BURSA ÇİMENTO FABRİKASI A.Ş.,BURSA,www.bursacimento.com.tr,,Yeni Mahalle Uludağ Caddesi No:170 İç Kapı No:1 16451 KESTEL / BURSA \n,"BIST TÜM-100, BIST 500, BIST TÜM, BIST TAŞ, TOPRAK, BIST SINAİ, BIST YILDIZ, BIST KATILIM TUM, BIST BURSA",İMALAT,YILDIZ PAZAR
BVSAN,BÜLBÜLOĞLU VİNÇ SANAYİ VE TİCARET A.Ş.,ANKARA,www.bvs.com.tr,info@bvs.com.tr,Ahi Evran Osb Mah. Oğuz Cad. No:21 Sincan / ANKARA,"BIST ANKARA, BIST ANA, BIST 500, BIST TÜM-100, BIST TÜM, BIST SINAİ, BIST METAL EŞYA, MAKİNA",İMALAT,ANA PAZAR
BIGCH,BÜYÜK ŞEFLER GIDA TURİZM TEKSTİL DANIŞMANLIK ORGANİZASYON EĞİTİM SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.bigchefs.com.tr,yatirimciiliskileri@bigchefs.com.tr,Fatih Sultan Mehmet Mahallesi Atatürk Caddesi No: 9 Sarıyer İstanbul 34500 Sarıyer İstanbul Türkiye,"BIST 500, BIST TÜM, BIST İSTANBUL, BIST HİZMETLER, BIST YIYECEK VE ICECEK HIZMETLERI, BIST TÜM-100, BIST ANA, BIST TURİZM",OTELLER VE LOKANTALAR,ANA PAZAR
